,Return,Std Dev,Symbol(Name)
005930,16.43,26.33,005930 (삼성전자)
000660,25.82,37.56,000660 (SK하이닉스)
373220,-6.07,40.71,373220 (LG에너지솔루션)
005380,11.89,32.49,005380 (현대차)
207940,35.79,39.11,207940 (삼성바이오로직스)
005935,18.17,26.89,005935 (삼성전자우)
000270,19.42,32.16,000270 (기아)
068270,37.66,54.79,068270 (셀트리온)
105560,7.57,30.23,105560 (KB금융)
005490,1.6,31.66,005490 (POSCO홀딩스)
028260,9.41,33.84,028260 (삼성물산)
035420,14.21,35.17,035420 (NAVER)
055550,5.48,28.01,055550 (신한지주)
006400,15.08,38.6,006400 (삼성SDI)
051910,11.41,38.68,051910 (LG화학)
012330,8.31,33.24,012330 (현대모비스)
003670,45.95,44.0,003670 (포스코퓨처엠)
086790,10.75,32.97,086790 (하나금융지주)
032830,2.63,28.47,032830 (삼성생명)
035720,15.03,37.0,035720 (카카오)
066570,5.45,35.04,066570 (LG전자)
000810,8.74,28.37,000810 (삼성화재)
042700,55.65,47.67,042700 (한미반도체)
138040,32.1,36.1,138040 (메리츠금융지주)
402340,23.21,41.49,402340 (SK스퀘어)
011200,1.12,56.85,011200 (HMM)
259960,-6.34,45.61,259960 (크래프톤)
329180,21.01,41.48,329180 (HD현대중공업)
003550,6.29,31.38,003550 (LG)
009150,10.04,35.89,009150 (삼성전기)
018260,-1.48,34.37,018260 (삼성에스디에스)
015760,0.12,28.51,015760 (한국전력)
034020,1.96,45.3,034020 (두산에너빌리티)
012450,16.93,42.15,012450 (한화에어로스페이스)
033780,4.9,22.97,033780 (KT&G)
024110,3.88,27.63,024110 (기업은행)
267260,50.17,57.36,267260 (HD현대일렉트릭)
034730,15.99,36.33,034730 (SK)
017670,7.02,23.87,017670 (SK텔레콤)
009540,8.48,40.36,009540 (HD한국조선해양)
010130,13.84,35.19,010130 (고려아연)
316140,3.57,28.95,316140 (우리금융지주)
096770,8.8,41.77,096770 (SK이노베이션)
323410,-25.32,49.77,323410 (카카오뱅크)
047050,14.14,43.8,047050 (포스코인터내셔널)
086280,12.85,36.22,086280 (현대글로비스)
459580,3.81,0.15,459580 (KODEX CD금리액티브(합성))
030200,1.66,20.81,030200 (KT)
090430,10.53,36.9,090430 (아모레퍼시픽)
010140,4.11,40.75,010140 (삼성중공업)
003490,2.63,35.16,003490 (대한항공)
352820,6.61,51.36,352820 (하이브)
005830,15.09,33.39,005830 (DB손해보험)
010950,8.56,36.38,010950 (S-Oil)
000100,15.84,33.09,000100 (유한양행)
357870,2.24,0.23,357870 (TIGER CD금리투자KIS(합성))
069500,7.39,17.03,069500 (KODEX 200)
005387,16.47,32.42,005387 (현대차2우B)
011070,17.85,43.38,011070 (LG이노텍)
034220,-1.11,36.58,034220 (LG디스플레이)
011790,27.23,42.88,011790 (SKC)
326030,-2.83,43.59,326030 (SK바이오팜)
010120,12.87,38.06,010120 (LS ELECTRIC)
267250,4.86,34.1,267250 (HD현대)
022100,24.69,44.53,022100 (포스코DX)
097950,9.36,31.59,097950 (CJ제일제당)
051900,7.73,35.08,051900 (LG생활건강)
161390,5.19,34.71,161390 (한국타이어앤테크놀로지)
066970,33.93,55.27,066970 (엘앤에프)
088980,9.72,11.32,088980 (맥쿼리인프라)
443060,-80.95,90.69,443060 (HD현대마린솔루션)
423160,3.32,0.13,423160 (KODEX KOFR금리액티브(합성))
241560,13.21,40.3,241560 (두산밥캣)
454910,125.16,76.29,454910 (두산로보틱스)
251270,-5.08,44.35,251270 (넷마블)
001570,66.52,60.28,001570 (금양)
047810,15.44,40.13,047810 (한국항공우주)
005070,56.78,56.58,005070 (코스모신소재)
307950,27.09,48.04,307950 (현대오토에버)
009830,14.72,45.55,009830 (한화솔루션)
