,Return,Std Dev,Symbol(Name)
005930,15.91,26.33,005930 (삼성전자)
000660,25.87,37.57,000660 (SK하이닉스)
373220,-9.75,40.58,373220 (LG에너지솔루션)
005380,12.28,32.47,005380 (현대차)
005935,17.64,26.89,005935 (삼성전자우)
207940,34.06,39.05,207940 (삼성바이오로직스)
000270,19.64,32.16,000270 (기아)
068270,37.09,54.8,068270 (셀트리온)
105560,6.7,30.21,105560 (KB금융)
005490,1.33,31.67,005490 (POSCO홀딩스)
035420,14.16,35.16,035420 (NAVER)
028260,8.44,33.81,028260 (삼성물산)
055550,4.7,27.99,055550 (신한지주)
051910,11.08,38.7,051910 (LG화학)
006400,14.47,38.57,006400 (삼성SDI)
012330,8.6,33.24,012330 (현대모비스)
003670,45.7,44.01,003670 (포스코퓨처엠)
000810,8.88,28.36,000810 (삼성화재)
066570,5.46,35.06,066570 (LG전자)
035720,14.88,37.01,035720 (카카오)
086790,10.08,32.96,086790 (하나금융지주)
032830,2.21,28.46,032830 (삼성생명)
042700,56.17,47.68,042700 (한미반도체)
138040,31.6,36.1,138040 (메리츠금융지주)
011200,1.22,56.88,011200 (HMM)
329180,23.18,41.57,329180 (HD현대중공업)
259960,-6.23,45.7,259960 (크래프톤)
402340,21.25,41.29,402340 (SK스퀘어)
034020,2.16,45.33,034020 (두산에너빌리티)
003550,6.06,31.38,003550 (LG)
012450,17.21,42.15,012450 (한화에어로스페이스)
015760,0.14,28.53,015760 (한국전력)
009150,9.45,35.86,009150 (삼성전기)
047050,15.12,43.74,047050 (포스코인터내셔널)
033780,4.93,22.98,033780 (KT&G)
018260,-2.42,34.37,018260 (삼성에스디에스)
034730,16.19,36.35,034730 (SK)
009540,8.63,40.38,009540 (HD한국조선해양)
024110,3.77,27.64,024110 (기업은행)
267260,50.13,57.35,267260 (HD현대일렉트릭)
096770,9.05,41.78,096770 (SK이노베이션)
017670,7.02,23.89,017670 (SK텔레콤)
316140,3.49,28.98,316140 (우리금융지주)
010130,13.59,35.2,010130 (고려아연)
090430,11.4,36.88,090430 (아모레퍼시픽)
323410,-26.87,49.88,323410 (카카오뱅크)
030200,1.86,20.82,030200 (KT)
459580,3.81,0.15,459580 (KODEX CD금리액티브(합성))
003490,2.82,35.17,003490 (대한항공)
