Cluster,Symbol,Name,Return,Std Dev
0,700023,하나 Solactive 2X US Tech Top 10 ETN(H),203.61,43.47
1,483280,KODEX 미국AI테크TOP10+15%프리미엄,196.24,17.09
1,483330,ACE 마이크로소프트밸류체인액티브,186.49,21.05
1,483570,KCGI 미국S&P500 TOP10,184.75,13.37
1,530120,삼성 나스닥 100 ETN,181.38,11.99
2,473490,KOSEF 글로벌AI반도체,164.68,33.78
2,610078,메리츠 3X 레버리지 미국채30년 ETN,169.63,36.76
2,550088,N2 월간 레버리지 선진국 1등주 ETN,162.32,30.05
2,475310,SOL 반도체후공정,160.87,38.31
2,461910,ARIRANG 미국테크10레버리지iSelect(합성),159.37,38.36
3,486290,TIGER 미국나스닥100+15%프리미엄초단기,153.69,15.84
3,482870,HANARO 주주가치성장코리아액티브,162.54,10.78
4,454910,두산로보틱스,145.63,77.11
4,278470,에이피알,145.87,71.62
5,469150,ACE AI반도체포커스,137.37,34.32
5,530115,삼성 레버리지 나스닥 100 ETN,144.16,28.64
6,469060,KBSTAR 미국반도체NYSE,122.16,27.38
7,610044,메리츠 인버스 천연가스 선물 ETN(H),120.69,61.13
7,520053,미래에셋 인버스 천연가스 선물 ETN(H),119.41,60.4
8,456600,TIMEFOLIO 글로벌AI인공지능액티브,105.44,26.61
8,476070,KODEX 글로벌비만치료제TOP2 Plus,98.95,29.36
8,480310,TIGER 글로벌온디바이스AI,110.0,26.65
8,469050,KBSTAR 미국반도체NYSE(H),109.25,29.51
8,479620,SOL 미국AI반도체칩메이커,100.47,32.11
8,481180,SOL 미국AI소프트웨어,101.4,19.63
8,475070,KoAct 글로벌기후테크인프라액티브,95.81,30.22
8,473590,ACE 미국주식베스트셀러,98.1,23.17
8,464060,HANARO 글로벌반도체TOP10 SOLACTIVE,97.0,28.85
9,446770,ACE 글로벌반도체TOP4 Plus SOLACTIVE,91.45,25.99
9,474220,TIGER 미국테크TOP10+10%프리미엄,93.94,15.75
9,760005,키움 INDXX 미국테크탑10 ETN,91.23,20.34
9,466950,TIGER 글로벌AI액티브,90.44,25.4
9,472160,TIGER 미국테크TOP10 INDXX(H),90.54,20.38
9,471040,KoAct 글로벌AI&로봇액티브,86.54,22.95
9,473460,KODEX 미국서학개미,86.65,20.48
10,336370,솔루스첨단소재,87.06,66.56
10,423920,TIGER 미국필라델피아반도체레버리지(합성),90.12,57.84
10,580034,KB 레버리지 FANG 플러스 ETN(H),85.84,59.5
11,471990,KODEX AI반도체핵심장비,86.74,38.75
11,471760,TIGER AI반도체핵심공정,87.76,34.66
11,465660,TIGER 일본반도체FACTSET,81.98,29.5
11,550089,N2 월간 레버리지 코스피 200 선물 ETN,87.28,30.7
11,473640,HANARO 글로벌금채굴기업,82.36,31.22
12,453820,KODEX 인도Nifty50레버리지(합성),83.67,47.51
13,465580,ACE 미국빅테크TOP7 Plus,79.32,20.62
13,500077,신한 인버스0.5X S&P500 VIX S/T선물 ETN,80.1,22.29
13,700022,하나 Solactive US Tech Top 10 ETN(H),78.12,21.24
13,530110,삼성 인버스 0.5X S&P500 VIX S/T선물 ETN,81.01,22.05
13,570089,한투 인버스 0.5X S&P500 VIX S/T 선물 ETN,80.25,21.4
13,550087,N2 선진국 1등주 ETN,74.76,13.72
13,446690,KODEX 아시아AI반도체exChina액티브,78.09,24.05
13,477490,에셋플러스 글로벌일등기업포커스10액티브,80.03,14.73
14,479730,TIGER 인도빌리언컨슈머,71.69,22.33
14,520063,미래에셋 -0.5X S&P500 VIX S/T선물 ETN(H),73.5,23.34
14,474590,WOORI 반도체밸류체인액티브,68.82,28.07
14,700024,하나 -0.5X S&P500 VIX S/T 선물 ETN(H),71.01,21.86
14,453950,TIGER TSMC밸류체인FACTSET,67.16,22.89
14,461340,HANARO 글로벌생성형AI액티브,67.7,23.07
14,570100,한투 일본종합상사TOP5 ETN,69.9,22.91
14,442580,ARIRANG 글로벌HBM반도체,68.72,28.34
15,001570,금양,67.03,60.3
15,005070,코스모신소재,56.74,56.61
15,298040,효성중공업,60.36,57.37
15,336260,두산퓨얼셀,65.22,66.17
15,500071,신한 레버리지 코스닥 150 선물 ETN,64.8,55.7
15,465350,KBSTAR 2차전지TOP10인버스(합성),68.67,48.2
15,520056,미래에셋 레버리지 코스닥150 선물 ETN,65.71,58.39
15,530106,삼성 레버리지 코스닥150 선물 ETN,65.02,57.32
15,510026,대신 레버리지 코스닥 150 선물 ETN,68.13,59.89
15,700017,하나 레버리지 코스닥150 선물 ETN,65.47,57.23
15,570081,한투 레버리지 코스닥150선물 ETN,66.37,58.72
15,580043,KB 레버리지 KOSDAQ 150 선물 ETN,67.71,57.62
15,580052,KB 인버스 2X 밀 선물 ETN,72.56,67.36
16,448540,ACE 엔비디아채권혼합블룸버그,62.49,18.31
16,464930,TIGER 글로벌혁신블루칩TOP10,57.65,16.93
16,476690,TIGER 글로벌비만치료제TOP2Plus,68.38,15.92
16,480030,ACE 미국500 15%프리미엄분배(합성),65.64,9.13
16,530113,삼성 레버리지 S&P500 선물 ETN,62.86,19.86
16,580056,KB 일본 로보틱스 TOP 10 ETN,62.81,19.48
16,476030,SOL 미국나스닥100,67.16,14.22
16,461900,ARIRANG 미국테크10iSelect,64.03,17.88
16,610075,메리츠 3X 레버리지 미국채10년 ETN,62.41,17.03
16,481340,KBSTAR 미국30년국채액티브,60.21,16.6
17,455850,SOL AI반도체소부장,65.43,32.32
17,466940,TIGER 은행고배당플러스TOP10,61.3,25.35
17,449450,ARIRANG K방산Fn,58.39,28.97
17,466930,SOL 자동차TOP3플러스,58.93,26.05
17,580054,KB 인버스 2X 콩 선물 ETN,71.04,37.63
17,510039,대신 3X 레버리지 국채30년 ETN,59.97,33.14
17,467540,KOSEF 코스닥글로벌,62.24,31.02
18,019175,신풍제약우,62.15,78.56
18,33626L,두산퓨얼셀2우B,61.56,80.13
18,33637L,솔루스첨단소재2우B,58.28,88.44
18,004835,덕성우,65.01,82.51
18,006345,대원전선우,63.11,77.88
18,580019,KB 인버스 2X 항셍테크 선물 ETN,60.91,83.91
18,008355,남선알미우,59.54,84.1
19,003670,포스코퓨처엠,45.7,44.01
19,042700,한미반도체,56.17,47.68
19,570043,한투 레버리지 나스닥 100 ETN,52.8,45.79
19,418660,TIGER 미국나스닥100레버리지(합성),57.92,45.18
20,482730,TIGER 미국S&P500+10%프리미엄초단기,47.6,5.97
20,472170,TIGER 미국테크TOP10채권혼합,44.77,9.63
20,453080,KOSEF 미국나스닥100(H),48.61,16.47
20,463680,KODEX 미국S&P500테크놀로지,46.85,17.79
20,475350,KBSTAR 버크셔포트폴리오TOP10,44.34,11.66
20,463690,KODEX 미국S&P500커뮤니케이션,44.59,15.37
20,483030,KOSEF 미국블록버스터바이오테크의약품+,49.29,12.34
20,476310,KBSTAR 글로벌비만산업TOP2+,54.29,14.9
20,610077,메리츠 미국채30년 ETN,53.74,10.92
20,469790,KOSEF K-테크TOP10,50.3,18.73
21,101140,인바이오젠,47.2,127.41
22,390390,KODEX 미국반도체MV,41.42,27.93
22,466920,SOL 조선TOP3플러스,42.6,32.64
22,454320,HANARO CAPEX설비투자iSelect,42.11,28.31
22,426030,TIMEFOLIO 미국나스닥100액티브,45.32,23.46
22,520054,미래에셋 레버리지 코스피200 선물 ETN,46.34,33.09
22,442320,KBSTAR 글로벌원자력iSelect,54.26,28.67
22,423170,SOL 한국형글로벌반도체액티브,45.74,24.05
22,464920,ARIRANG 일본반도체소부장Solactive,52.39,24.61
22,500069,신한 레버리지 코스피 200 선물 ETN,45.77,32.95
22,530104,삼성 레버리지 코스피200 선물 ETN,46.18,32.95
22,469160,ACE 일본반도체,48.67,21.86
22,550076,N2 US 500 월간레버리지 ETN(H),48.85,28.58
22,580039,KB 레버리지 KOSPI 200 선물 ETN,45.81,33.76
23,005257,녹십자홀딩스2우,44.04,71.09
23,004105,태양금속우,54.1,72.49
23,004985,성신양회우,42.37,73.33
23,004545,깨끗한나라우,43.47,77.13
23,014285,금강공업우,43.94,69.91
23,011155,CJ씨푸드1우,44.62,69.55
23,014915,성문전자우,47.97,77.71
23,000227,유유제약2우B,43.86,72.1
23,004415,서울식품우,43.72,70.69
24,267260,HD현대일렉트릭,50.13,57.35
24,007660,이수페타시스,44.48,52.61
24,006110,삼아알미늄,44.12,52.02
24,003160,디아이,46.43,59.56
24,009470,삼화전기,41.93,59.69
24,006340,대원전선,39.65,60.2
24,003350,한국화장품제조,46.83,62.71
24,152550,한국ANKOR유전,40.59,59.84
24,530119,삼성 레버리지 항셍테크 ETN(H) B,38.74,57.83
25,449190,KODEX 미국나스닥100(H),38.05,18.09
25,448300,TIGER 미국나스닥100TR(H),38.6,18.94
25,472150,TIGER 배당프리미엄액티브,38.62,13.76
25,477730,KODEX 인도타타그룹,41.03,23.17
25,441800,TIMEFOLIO Korea플러스배당액티브,35.62,16.54
25,474800,KOSEF 미국원유에너지기업,41.69,17.04
25,426020,TIMEFOLIO 미국S&P500액티브,36.35,18.08
25,570099,한투 S&P 인버스 2X 엔달러 선물 ETN(H),43.54,16.81
25,459790,히어로즈 미국성장기업30액티브,40.33,16.14
25,472720,TRUSTON 주주가치액티브,42.03,16.94
26,074610,이엔플러스,37.38,78.52
27,019170,신풍제약,37.53,64.61
27,322000,HD현대에너지솔루션,34.19,64.31
27,004830,덕성,36.34,68.53
27,33626K,두산퓨얼셀1우,37.99,68.89
27,011390,부산산업,35.13,63.75
27,33637K,솔루스첨단소재1우,39.1,70.28
27,000325,노루홀딩스우,40.43,65.56
27,090355,노루페인트우,38.09,64.83
27,000545,흥국화재우,34.52,69.07
27,009415,태영건설우,37.07,67.74
28,068270,셀트리온,37.09,54.8
28,003230,삼양식품,42.27,46.23
28,002710,TCC스틸,35.67,48.11
28,145720,덴티움,32.4,46.96
28,353200,대덕전자,36.31,49.14
28,229640,LS에코에너지,39.55,50.45
28,090460,비에이치,34.95,51.23
28,007700,F&F홀딩스,33.2,50.9
28,075580,세진중공업,35.15,49.1
28,035150,백산,37.39,48.41
28,120030,조선선재,37.54,54.16
28,580015,KB 레버리지 나스닥 100 ETN,39.75,42.38
28,243880,TIGER 200IT레버리지,34.77,43.83
28,084695,대상홀딩스우,35.72,54.04
29,207940,삼성바이오로직스,34.06,39.05
29,138040,메리츠금융지주,31.6,36.1
29,014680,한솔케미칼,29.56,37.49
29,314250,KODEX 미국빅테크10(H),35.83,29.66
29,570022,한투 레버리지 S&P500 선물 ETN(H),30.09,38.5
29,550044,N2 레버리지 S&P500 ETN,31.81,34.87
29,500050,신한 레버리지 S&P500 선물 ETN,34.82,36.02
29,434730,HANARO 원자력iSelect,36.26,28.65
29,520065,미래에셋 -2X 미국채울트라30년 선물 ETN,34.1,38.34
29,461580,TIGER 코스닥글로벌,32.91,31.73
29,459370,SOL 유럽탄소배출권선물인버스ICE(H),38.23,37.67
30,066970,엘앤에프,33.09,55.23
30,180640,한진칼,36.36,55.48
30,009420,한올바이오파마,33.5,55.83
30,005420,코스모화학,32.98,59.52
30,004090,한국석유,35.96,60.48
30,037270,YG PLUS,32.0,59.57
30,068290,삼성출판사,33.96,60.58
30,024900,덕양산업,31.67,56.52
30,008700,아남전자,32.52,60.11
30,002720,국제약품,29.96,61.93
30,012690,모나리자,31.51,58.61
30,001380,SG글로벌,29.98,63.37
30,011300,성안머티리얼스,32.45,59.1
30,002140,고려산업,33.88,61.2
30,071090,하이스틸,29.5,61.16
30,530061,삼성 레버리지 은 선물 ETN(H),35.36,62.74
30,001067,JW중외제약2우B,33.25,60.7
30,005745,크라운해태홀딩스우,34.79,59.57
31,453810,KODEX 인도Nifty50,35.05,13.45
31,453870,TIGER 인도니프티50,34.14,13.11
31,481060,KODEX 미국30년국채+12%프리미엄(합성 H),33.73,10.95
31,433330,SOL 미국S&P500,27.39,13.9
31,449770,KOSEF 미국S&P500,36.75,11.82
31,453330,KBSTAR 미국S&P500(H),29.5,11.43
31,520066,미래에셋 KRX금현물 Auto-KO-C 2810-01 ETN,34.4,15.74
31,435040,ACE 글로벌브랜드TOP10블룸버그,28.18,15.66
31,530112,삼성 S&P500 ETN,36.11,9.96
31,453650,KODEX 미국S&P500금융,33.61,14.95
31,478150,TIMEFOLIO 글로벌우주테크&방산액티브,27.27,12.41
31,610070,메리츠 KAP 인버스 2X 일본 엔화 ETN,29.39,16.09
31,500085,신한 코스피 200 TR ETN,34.47,14.32
31,530117,삼성 코스피 200 TR ETN,31.19,16.5
31,449780,KOSEF 미국S&P500(H),28.74,12.89
31,459750,KBSTAR 글로벌주식분산액티브,27.54,11.62
31,452440,VITA 밸류알파액티브,32.65,14.05
31,471460,히어로즈 국고채30년액티브,26.17,10.63
31,462340,에셋플러스 글로벌다이나믹시니어액티브,30.57,11.65
32,381170,TIGER 미국테크TOP10 INDXX,30.52,23.29
32,367380,ACE 미국나스닥100,26.31,19.89
32,368590,KBSTAR 미국나스닥100,24.71,19.89
32,445290,KODEX K-로봇액티브,25.92,22.58
32,464310,TIGER 글로벌AI&로보틱스 INDXX,27.97,17.92
32,760007,키움 코스피 200 TR ETN,26.41,17.8
32,472350,1Q 차이나H(H),31.86,24.37
32,520061,미래에셋 인도네시아 Top5 ETN,24.07,20.04
32,471780,TIGER 코리아테크액티브,30.41,21.0
32,472840,ITF 200,26.96,17.64
32,444200,SOL KEDI메가테크액티브,33.07,20.71
32,449690,TIGER 한중반도체(합성),26.93,20.43
32,453660,KODEX 미국S&P500경기소비재,31.64,17.78
32,459560,KODEX 테슬라밸류체인FactSet,27.99,22.02
32,450190,KODEX 한중반도체(합성),28.36,20.71
32,426410,ARIRANG 미국대체투자Top10MV,31.73,23.21
32,433220,에셋플러스 글로벌대장장이액티브,27.68,18.76
32,450120,KOSEF SK그룹대표주,30.63,21.65
33,267850,아시아나IDT,31.4,68.97
33,011000,진원생명과학,26.22,75.82
33,009810,플레이그램,27.55,70.09
33,004720,팜젠사이언스,27.33,72.85
33,069460,대호에이엘,26.02,65.63
33,004770,써니전자,32.77,70.65
33,000725,현대건설우,25.39,66.64
33,033250,체시스,30.34,68.08
33,005110,한창,29.98,74.52
33,003075,코오롱글로벌우,27.91,66.38
33,18064K,한진칼우,27.77,64.83
34,020150,롯데에너지머티리얼즈,26.68,51.92
34,000990,DB하이텍,29.79,51.33
34,097520,엠씨넥스,29.6,51.74
34,026890,스틱인베스트먼트,31.83,53.86
34,007810,코리아써키트,28.02,51.25
34,005390,신성통상,29.99,56.23
34,007860,서연,28.41,57.53
34,081000,일진다이아,32.51,53.34
34,025820,이구산업,27.28,54.52
34,002210,동성제약,27.88,57.83
34,002700,신일전자,26.13,53.41
34,047400,유니온머티리얼,23.53,56.07
34,004100,태양금속,29.49,55.23
34,009835,한화솔루션우,25.87,55.9
34,051630,진양화학,27.82,52.53
34,570061,한투 레버리지 은 선물 ETN,25.89,55.41
34,000225,유유제약1우,27.5,57.6
34,001065,JW중외제약우,26.2,56.23
34,012205,계양전기우,27.57,57.73
35,381180,TIGER 미국필라델피아반도체나스닥,30.18,28.07
35,002840,미원상사,30.2,29.81
35,236350,TIGER 인도니프티50레버리지(합성),27.16,32.32
35,385510,KODEX K-신재생에너지액티브,28.32,29.03
35,500037,신한 레버리지 금 선물 ETN,22.18,28.36
35,570059,한투 레버리지 금 선물 ETN,22.8,26.24
35,550041,N2 미국 IT TOP5 ETN(H),30.03,27.81
35,287180,ARIRANG 미국나스닥테크,25.33,24.76
35,450910,SOL 코스닥150,28.28,29.42
35,463250,TIGER 스페이스테크iSelect,28.5,30.43
35,433500,ACE 원자력테마딥서치,25.83,25.63
35,461450,KODEX 코스닥글로벌,29.36,30.09
35,419170,HANARO 미국메타버스iSelect,24.49,26.42
36,011790,SKC,27.5,42.88
36,022100,포스코DX,24.95,44.54
36,079550,LIG넥스원,25.66,45.02
36,307950,현대오토에버,26.22,47.98
36,011780,금호석유,26.48,44.72
36,272210,한화시스템,26.86,44.34
36,012510,더존비즈온,27.93,49.17
36,192820,코스맥스,24.85,47.4
36,112610,씨에스윈드,27.76,49.91
36,005850,에스엘,29.11,45.45
36,298050,효성첨단소재,28.84,46.6
36,281820,케이씨텍,24.96,48.6
36,003030,세아제강지주,24.6,42.6
36,195870,해성디에스,27.43,44.5
36,178920,PI첨단소재,25.77,45.49
36,001340,백광산업,22.81,47.38
36,001820,삼화콘덴서,23.91,47.78
36,024720,콜마홀딩스,27.93,49.33
36,008110,대동전자,24.01,46.92
36,077500,유니퀘스트,25.9,45.75
36,013520,화승코퍼레이션,22.6,46.07
36,010640,진양폴리,24.81,43.93
36,049800,우진플라임,21.7,46.9
36,008775,호텔신라우,22.72,46.99
36,007815,코리아써우,24.58,44.54
37,000660,SK하이닉스,25.87,37.57
37,305540,TIGER 2차전지테마,22.68,36.31
37,009450,경동나비엔,24.62,39.48
37,001530,DI동일,22.15,35.48
37,030190,NICE평가정보,25.81,38.62
37,005610,SPC삼립,22.09,37.88
37,004700,조광피혁,22.88,36.46
37,011785,금호석유우,25.68,37.63
37,107590,미원홀딩스,23.87,32.68
37,580016,KB 레버리지 S&P 500 선물 ETN(H),21.8,34.3
37,225040,TIGER 미국S&P500레버리지(합성 H),24.1,33.64
37,500020,신한 레버리지 다우존스지수 선물 ETN(H),26.71,34.85
37,196030,ACE 일본TOPIX레버리지(H),24.54,35.86
37,570054,한투 레버리지 유로스탁스50 ETN(H) B,25.62,36.53
37,610040,메리츠 인버스 2X 미국채30년 ETN(H),28.05,35.09
38,192650,드림텍,21.46,59.02
38,005690,파미셀,24.61,62.68
38,084680,이월드,25.31,62.96
38,003580,HLB글로벌,23.19,65.33
38,002900,TYM,24.21,57.76
38,004140,동방,21.7,57.95
38,020120,키다리스튜디오,26.27,59.47
38,010820,퍼스텍,24.01,60.01
38,123690,한국화장품,27.46,60.4
38,278240,KBSTAR 코스닥150선물레버리지,25.3,64.3
38,007110,일신석재,20.85,59.61
38,102280,쌍방울,20.51,63.33
38,013360,일성건설,23.94,60.67
38,005360,모나미,22.3,58.59
38,013000,세우글로벌,22.89,65.6
38,003535,한화투자증권우,23.87,59.72
38,610016,메리츠 레버리지 은 선물 ETN(H),21.29,59.34
38,000885,한화우,24.33,60.25
38,580026,KB 레버리지 은 선물 ETN(H),20.98,58.49
38,001515,SK증권우,20.08,60.73
38,007575,일양약품우,19.84,61.52
39,360750,TIGER 미국S&P500,20.73,14.7
39,133690,TIGER 미국나스닥100,22.43,18.24
39,379800,KODEX 미국S&P500TR,19.58,14.41
39,360200,ACE 미국S&P500,20.92,14.64
39,379780,KBSTAR 미국S&P500,19.21,14.58
39,449180,KODEX 미국S&P500(H),21.29,15.05
39,448290,TIGER 미국S&P500TR(H),21.14,13.31
39,476850,KoAct 배당성장액티브,23.99,16.24
39,309230,ACE 미국WideMoat가치주,19.64,17.26
39,475720,KBSTAR 200위클리커버드콜,23.45,11.55
39,570050,한투 S&P500 선물 ETN,20.25,15.2
39,298770,KODEX 한국대만IT프리미어,19.8,16.99
39,550084,N2 코스피 200 TR ETN,22.49,16.57
39,465670,TIGER 미국캐시카우100,25.41,13.72
39,429760,ARIRANG 미국S&P500,22.01,14.52
39,442260,마이티 다이나믹퀀트액티브,24.88,15.89
39,453640,KODEX 미국S&P500헬스케어,19.57,14.18
39,444490,WOORI 미국S&P500,25.66,15.54
39,448570,FOCUS AI코리아액티브,20.97,18.21
39,445690,BNK 주주가치액티브,24.65,14.63
39,610025,메리츠 인버스 2X 미국채10년 ETN(H),21.38,18.25
39,570096,한투 인버스 2X 일본 엔선물 ETN,26.34,14.91
39,474920,에셋플러스 차이나일등기업포커스10액티브,24.66,16.27
39,449580,KBSTAR 미국빅데이터Top3채권혼합iSelect,22.69,12.06
39,550080,N2 US 500 ETN(H),24.39,11.83
39,445910,TIGER MKF배당귀족,23.64,14.26
39,432840,HANARO 미국S&P500,22.19,15.98
39,428560,KODEX 미국ETF산업Top10 Indxx,20.71,17.63
39,448100,WOORI 200,20.73,16.05
39,451150,에셋플러스 글로벌영에이지액티브,24.99,13.07
40,008930,한미사이언스,22.51,51.82
40,003090,대웅,21.88,47.63
40,006650,대한유화,21.05,47.51
40,100090,SK오션플랜트,24.8,52.63
40,033240,자화전자,20.33,48.49
40,010690,화신,23.49,48.88
40,003520,영진약품,18.58,50.52
40,033270,유나이티드제약,23.75,50.31
40,018470,조일알미늄,24.3,52.02
40,011500,한농화성,24.74,50.43
40,092200,디아이씨,19.14,50.97
40,008350,남선알미늄,20.85,53.16
40,011150,CJ씨푸드,25.79,50.22
40,000520,삼일제약,20.95,47.92
40,007540,샘표,24.48,50.31
40,011700,한신기계,25.18,52.29
40,007210,벽산,19.31,49.2
40,017550,수산중공업,21.74,53.06
40,014160,대영포장,21.43,50.74
40,023800,인지컨트롤스,19.41,50.48
40,009180,한솔로지스틱스,19.95,50.98
40,000157,두산2우B,23.7,52.75
40,010660,화천기계,21.56,52.35
40,006740,영풍제지,22.97,54.9
40,019180,티에이치엔,24.69,49.31
40,013700,까뮤이앤씨,20.53,52.76
40,004270,남성,20.72,54.41
40,014130,한익스프레스,22.29,50.06
40,000760,이화산업,22.74,52.09
40,001420,태원물산,20.69,50.43
40,003495,대한항공우,20.64,49.82
