Cluster,Symbol,Name,Current_Price,Expected_Annual_Return,Current_RSI,Current_MA_Short,Current_MA_Long,MA_Short_Window,MA_Long_Window,RSI_Window,RSI_Buy_Threshold,RSI_Sell_Threshold,Stop_Loss_Percent,Take_Profit_Percent,Return,Std Dev
77,570091,한투 인버스 유로스탁스50 ETN(H) C,8820.0,114.11,35.63,8929.0,8345.92,5,120,14,44,64,1.0,10.0,-7.1,13.15
23,112610,씨에스윈드,62500.0,33.85,43.1,54220.0,50757.92,5,120,14,44,64,1.0,10.0,31.07,50.48
24,005110,한창,1254.0,31.31,31.61,1254.0,1241.32,5,120,14,34,74,1.0,10.0,29.69,74.21
32,023450,동남합성,34450.0,20.53,35.97,33650.0,32043.33,5,120,14,44,74,1.0,10.0,23.16,40.56
92,377740,바이오노트,4710.0,12.5,26.15,4467.0,4225.25,5,120,14,34,64,1.0,10.0,-36.11,34.85
71,306520,HANARO 200선물인버스,10090.0,3.83,42.21,10308.0,9637.54,5,120,14,44,64,1.0,10.0,-4.63,20.02
71,123310,TIGER 인버스,4870.0,-1.69,41.99,4973.0,4662.04,5,120,14,44,64,1.0,10.0,-3.47,17.64
71,114800,KODEX 인버스,4360.0,-1.98,41.88,4454.0,4162.12,5,120,14,44,64,1.0,10.0,-3.68,17.75
71,145670,ACE 인버스,5430.0,-2.09,42.43,5546.0,5175.54,5,120,14,44,64,1.0,10.0,-3.34,17.01
77,253240,KOSEF 200선물인버스,5650.0,-5.24,41.93,5774.0,5383.58,5,120,14,44,64,1.0,10.0,-5.73,18.63
77,252410,RISE 200선물인버스,5585.0,-5.38,41.77,5713.0,5330.92,5,120,14,44,64,1.0,10.0,-5.95,18.25
91,137310,에스디바이오센서,12750.0,-5.5,26.98,10900.0,10607.0,5,120,14,34,64,1.0,10.0,-31.07,54.86
71,304660,KODEX 미국30년국채울트라선물(H),8265.0,-6.25,42.08,8415.0,7937.5,5,120,14,44,64,1.0,10.0,-1.85,16.36
77,500010,신한 인버스 다우존스지수 선물 ETN(H),3735.0,-11.3,39.81,3762.0,3698.5,5,120,14,44,64,1.0,10.0,-9.14,17.31
77,205720,ACE 일본TOPIX인버스(합성 H),2780.0,-11.43,19.75,2868.0,2625.29,5,120,14,44,64,1.0,10.0,-10.58,19.4
77,225030,TIGER 미국S&P500선물인버스(H),3215.0,-13.02,34.59,3260.0,3201.54,5,120,14,44,64,1.0,10.0,-10.54,17.55
12,019175,신풍제약우,24900.0,-39.71,41.22,22428.0,21919.08,5,120,14,44,64,1.0,10.0,64.33,78.52
99,460850,동국씨엠,6800.0,-98.64,33.91,6808.0,6747.67,5,120,14,34,64,1.0,10.0,-52.41,43.91
60,500061,신한 인버스 코스피 200 선물 ETN,10840.0,-99.45,43.12,11079.0,10329.67,5,120,14,44,64,1.0,10.0,5.2,18.5
60,530092,삼성 인버스 코스피 200 선물 ETN,10760.0,-99.61,43.01,11016.0,10295.0,5,120,14,44,64,1.0,10.0,5.01,18.57
60,520038,미래에셋 인버스 코스피200 선물 ETN,10805.0,-99.62,43.49,11053.0,10345.71,5,120,14,44,64,1.0,10.0,5.03,18.65
