Cluster,Symbol,Name,Current_Price,Expected_Annual_Return,Current_RSI,Current_MA_Short,Current_MA_Long,MA_Short_Window,MA_Long_Window,RSI_Window,RSI_Buy_Threshold,RSI_Sell_Threshold,Stop_Loss_Percent,Take_Profit_Percent,Return,Std Dev
110,AACI.O,아마다 애퀴지션 I,11.39,49803327.66,23.12,11.43,11.25,5,120,14,34,64,1.0,10.0,11.09,31.59
122,CSLR.O,컴플리트 솔라리아,1.47,179.71,24.47,1.39,1.06,5,120,14,34,74,1.0,10.0,-3.24,109.55
26,ATMVR.O,AlphaVest Acquisition Rights Expiry 22nd December 2024,0.1399,171.1,40.86,0.11,0.1,5,120,14,44,74,1.0,10.0,295.29,181.21
88,ERII.O,에너지 리커버리,16.65,148.72,41.75,16.22,14.33,5,120,14,44,64,1.0,10.0,36.82,76.03
82,EXAS.O,이그젝트 사이언시스,57.01,85.85,41.3,56.4,54.81,5,120,14,44,74,1.0,10.0,44.56,60.32
142,GDEV.O,GDEV,2.53,66.44,33.56,2.77,2.36,5,120,14,34,74,1.0,10.0,-16.49,78.31
150,MGRM.O,모노그램 테크놀로지스,2.56,61.6,35.88,2.39,2.28,5,120,14,44,74,1.0,10.0,-39.94,126.6
94,PENN.O,펜 엔터테인먼트,18.24,34.98,40.6,17.73,17.68,5,120,14,44,74,1.0,10.0,25.36,52.28
97,GSUN.O,골든 선 헬스 테크놀로지 그룹,7.98,31.78,32.14,7.63,5.96,5,120,14,34,64,1.0,10.0,20.89,192.78
129,IMPP.O,임페리얼 페트롤리엄,3.8,19.73,39.93,3.74,3.6,5,120,14,44,64,1.0,10.0,4.27,166.68
127,BCOV.O,브라이트코브,2.0,12.97,33.88,2.11,2.08,5,120,14,34,64,1.0,10.0,-1.92,52.0
74,AUPH.O,오리니아 파마슈티컬스,5.4,12.67,42.55,5.44,5.38,5,120,14,44,64,1.0,10.0,53.67,128.84
64,KZIA.O,카지아 테라퓨틱스 ADR,0.43,7.78,33.75,0.36,0.32,5,120,14,44,64,1.0,10.0,77.45,148.34
112,EDUC.O,에듀케이셔널 디벨롭먼트,1.99,-0.79,40.79,2.06,2.02,5,120,14,44,64,1.0,10.0,14.53,57.43
112,OESX.O,오리온 에너지 시스템즈,0.98,-6.8,38.16,1.01,0.98,5,120,14,44,64,1.0,10.0,12.45,62.83
92,MKTX.O,마켓액세스 홀딩스,236.06,-9.92,43.82,230.95,211.56,5,120,14,44,64,1.0,10.0,28.27,33.02
64,RTC.O,푸웨이 필름스,8.34,-14.27,38.92,8.11,5.35,5,120,14,44,64,1.0,10.0,87.08,128.14
130,OPINL.O,오피스 프로퍼티 인컴 트러스트 선순위 채권 6.375% 만기 2050년,11.135,-19.42,31.68,11.11,10.72,5,120,14,34,64,1.0,10.0,-15.04,24.6
94,MTCH.O,매치 그룹,34.85,-21.45,41.64,35.2,32.89,5,120,14,44,74,1.0,10.0,24.36,47.9
107,OMCL.O,옴니셀,40.85,-22.81,33.58,40.29,29.05,5,120,14,34,64,1.0,10.0,16.65,37.56
138,CHR.O,치어 홀딩,2.64,-23.05,33.04,2.65,2.63,5,120,14,34,64,1.0,10.0,-10.04,84.74
101,MLAB.O,메사 래보라토리스,119.53,-23.18,43.33,116.91,105.43,5,120,14,44,64,1.0,10.0,19.51,36.3
112,MTLS.O,머티리얼라이즈 ADR,5.5,-25.1,39.08,5.49,5.24,5,120,14,44,64,1.0,10.0,9.63,57.74
