Cluster,Symbol,Name,MA_Short_Window,MA_Long_Window,RSI_Window,RSI_Buy_Threshold,RSI_Sell_Threshold,Stop_Loss_Percent,Take_Profit_Percent,Average_Return,Symbol_sim_return,Return,Std Dev
26,XELB.O,엑셀 브랜즈,5,60,14,34,59,1.0,10.0,72.79,26.17,283.02,204.64
26,VVPR.O,비보파워 인터내셔널,5,60,14,34,59,1.0,10.0,72.79,201.38,263.84,242.89
26,DLPN.O,돌핀 엔터테인먼트,5,60,14,34,59,1.0,10.0,72.79,-9.19,282.79,236.36
26,VVPR.O,비보파워 인터내셔널,5,60,14,34,54,1.0,10.0,68.88,201.38,263.84,242.89
26,DLPN.O,돌핀 엔터테인먼트,5,60,14,34,54,1.0,10.0,68.88,-9.19,282.79,236.36
26,XELB.O,엑셀 브랜즈,5,60,14,34,54,1.0,10.0,68.88,14.44,283.02,204.64
26,VVPR.O,비보파워 인터내셔널,5,60,14,34,64,1.0,10.0,63.05,201.38,263.84,242.89
26,XELB.O,엑셀 브랜즈,5,60,14,34,64,1.0,10.0,63.05,26.17,283.02,204.64
26,DLPN.O,돌핀 엔터테인먼트,5,60,14,34,64,1.0,10.0,63.05,-38.4,282.79,236.36
26,VVPR.O,비보파워 인터내셔널,5,60,14,34,74,1.0,10.0,49.18,201.38,263.84,242.89
26,DLPN.O,돌핀 엔터테인먼트,5,60,14,34,74,1.0,10.0,49.18,-38.4,282.79,236.36
26,VVPR.O,비보파워 인터내셔널,5,60,14,34,79,1.0,10.0,49.18,201.38,263.84,242.89
26,XELB.O,엑셀 브랜즈,5,60,14,34,79,1.0,10.0,49.18,-15.45,283.02,204.64
26,DLPN.O,돌핀 엔터테인먼트,5,60,14,34,79,1.0,10.0,49.18,-38.4,282.79,236.36
26,XELB.O,엑셀 브랜즈,5,60,14,34,74,1.0,10.0,49.18,-15.45,283.02,204.64
26,DLPN.O,돌핀 엔터테인먼트,5,60,14,34,69,1.0,10.0,49.18,-38.4,282.79,236.36
26,XELB.O,엑셀 브랜즈,5,60,14,34,69,1.0,10.0,49.18,-15.45,283.02,204.64
26,VVPR.O,비보파워 인터내셔널,5,60,14,34,69,1.0,10.0,49.18,201.38,263.84,242.89
26,XELB.O,엑셀 브랜즈,5,60,14,29,54,1.0,10.0,35.15,0.0,283.02,204.64
26,VVPR.O,비보파워 인터내셔널,5,60,14,29,54,1.0,10.0,35.15,71.79,263.84,242.89
26,DLPN.O,돌핀 엔터테인먼트,5,60,14,29,59,1.0,10.0,35.15,33.67,282.79,236.36
26,XELB.O,엑셀 브랜즈,5,60,14,29,59,1.0,10.0,35.15,0.0,283.02,204.64
26,VVPR.O,비보파워 인터내셔널,5,60,14,29,59,1.0,10.0,35.15,71.79,263.84,242.89
26,DLPN.O,돌핀 엔터테인먼트,5,60,14,29,54,1.0,10.0,35.15,33.67,282.79,236.36
26,VVPR.O,비보파워 인터내셔널,5,120,14,34,59,1.0,10.0,27.05,58.54,263.84,242.89
26,XELB.O,엑셀 브랜즈,5,120,14,34,59,1.0,10.0,27.05,0.0,283.02,204.64
26,DLPN.O,돌핀 엔터테인먼트,5,120,14,34,59,1.0,10.0,27.05,22.61,282.79,236.36
26,VVPR.O,비보파워 인터내셔널,5,120,14,34,54,1.0,10.0,27.05,58.54,263.84,242.89
26,XELB.O,엑셀 브랜즈,5,120,14,34,54,1.0,10.0,27.05,0.0,283.02,204.64
26,DLPN.O,돌핀 엔터테인먼트,5,120,14,34,54,1.0,10.0,27.05,22.61,282.79,236.36
26,XELB.O,엑셀 브랜즈,5,60,14,24,54,1.0,10.0,23.93,0.0,283.02,204.64
26,DLPN.O,돌핀 엔터테인먼트,5,60,14,24,54,1.0,10.0,23.93,0.0,282.79,236.36
26,VVPR.O,비보파워 인터내셔널,5,60,14,24,59,1.0,10.0,23.93,71.79,263.84,242.89
26,DLPN.O,돌핀 엔터테인먼트,5,60,14,24,74,1.0,10.0,23.93,0.0,282.79,236.36
26,VVPR.O,비보파워 인터내셔널,5,60,14,24,54,1.0,10.0,23.93,71.79,263.84,242.89
26,DLPN.O,돌핀 엔터테인먼트,5,60,14,24,59,1.0,10.0,23.93,0.0,282.79,236.36
26,XELB.O,엑셀 브랜즈,5,60,14,24,59,1.0,10.0,23.93,0.0,283.02,204.64
26,DLPN.O,돌핀 엔터테인먼트,5,60,14,24,64,1.0,10.0,23.93,0.0,282.79,236.36
26,XELB.O,엑셀 브랜즈,5,60,14,24,64,1.0,10.0,23.93,0.0,283.02,204.64
26,VVPR.O,비보파워 인터내셔널,5,60,14,24,64,1.0,10.0,23.93,71.79,263.84,242.89
26,DLPN.O,돌핀 엔터테인먼트,5,60,14,24,69,1.0,10.0,23.93,0.0,282.79,236.36
26,XELB.O,엑셀 브랜즈,5,60,14,24,69,1.0,10.0,23.93,0.0,283.02,204.64
26,VVPR.O,비보파워 인터내셔널,5,60,14,24,69,1.0,10.0,23.93,71.79,263.84,242.89
26,XELB.O,엑셀 브랜즈,5,60,14,24,74,1.0,10.0,23.93,0.0,283.02,204.64
26,VVPR.O,비보파워 인터내셔널,5,60,14,24,74,1.0,10.0,23.93,71.79,263.84,242.89
26,DLPN.O,돌핀 엔터테인먼트,5,60,14,24,79,1.0,10.0,23.93,0.0,282.79,236.36
26,XELB.O,엑셀 브랜즈,5,60,14,24,79,1.0,10.0,23.93,0.0,283.02,204.64
26,VVPR.O,비보파워 인터내셔널,5,60,14,24,79,1.0,10.0,23.93,71.79,263.84,242.89
26,VVPR.O,비보파워 인터내셔널,5,60,14,44,54,1.0,10.0,22.27,54.18,263.84,242.89
26,XELB.O,엑셀 브랜즈,5,60,14,44,54,1.0,10.0,22.27,11.76,283.02,204.64
26,DLPN.O,돌핀 엔터테인먼트,5,60,14,44,54,1.0,10.0,22.27,0.88,282.79,236.36
26,DLPN.O,돌핀 엔터테인먼트,5,60,14,44,59,1.0,10.0,20.65,-15.81,282.79,236.36
26,XELB.O,엑셀 브랜즈,5,60,14,44,59,1.0,10.0,20.65,23.59,283.02,204.64
26,VVPR.O,비보파워 인터내셔널,5,60,14,44,59,1.0,10.0,20.65,54.18,263.84,242.89
26,XELB.O,엑셀 브랜즈,5,120,14,24,69,1.0,10.0,19.51,0.0,283.02,204.64
26,DLPN.O,돌핀 엔터테인먼트,5,120,14,24,74,1.0,10.0,19.51,0.0,282.79,236.36
26,VVPR.O,비보파워 인터내셔널,5,120,14,24,69,1.0,10.0,19.51,58.54,263.84,242.89
26,DLPN.O,돌핀 엔터테인먼트,5,120,14,29,79,1.0,10.0,19.51,0.0,282.79,236.36
26,DLPN.O,돌핀 엔터테인먼트,5,120,14,24,69,1.0,10.0,19.51,0.0,282.79,236.36
26,VVPR.O,비보파워 인터내셔널,5,120,14,24,64,1.0,10.0,19.51,58.54,263.84,242.89
26,XELB.O,엑셀 브랜즈,5,120,14,24,64,1.0,10.0,19.51,0.0,283.02,204.64
26,DLPN.O,돌핀 엔터테인먼트,5,120,14,24,64,1.0,10.0,19.51,0.0,282.79,236.36
26,VVPR.O,비보파워 인터내셔널,5,120,14,24,74,1.0,10.0,19.51,58.54,263.84,242.89
26,VVPR.O,비보파워 인터내셔널,5,120,14,24,59,1.0,10.0,19.51,58.54,263.84,242.89
26,XELB.O,엑셀 브랜즈,5,120,14,24,59,1.0,10.0,19.51,0.0,283.02,204.64
26,DLPN.O,돌핀 엔터테인먼트,5,120,14,24,59,1.0,10.0,19.51,0.0,282.79,236.36
26,VVPR.O,비보파워 인터내셔널,5,120,14,24,54,1.0,10.0,19.51,58.54,263.84,242.89
26,XELB.O,엑셀 브랜즈,5,120,14,24,74,1.0,10.0,19.51,0.0,283.02,204.64
26,VVPR.O,비보파워 인터내셔널,5,120,14,29,59,1.0,10.0,19.51,58.54,263.84,242.89
26,DLPN.O,돌핀 엔터테인먼트,5,120,14,24,79,1.0,10.0,19.51,0.0,282.79,236.36
26,XELB.O,엑셀 브랜즈,5,120,14,24,79,1.0,10.0,19.51,0.0,283.02,204.64
26,XELB.O,엑셀 브랜즈,5,120,14,29,74,1.0,10.0,19.51,0.0,283.02,204.64
