Cluster,Symbol,Name,MA_Short_Window,MA_Long_Window,RSI_Window,RSI_Buy_Threshold,RSI_Sell_Threshold,Stop_Loss_Percent,Take_Profit_Percent,Average_Return,Symbol_sim_return,Return,Std Dev
4,CZR.O,시저스 엔터테인먼트,5,120,14,39,54,1.0,10.0,105.0,16.15,39.42,84.98
4,AAPL.O,애플,5,120,14,39,54,1.0,10.0,105.0,0.0,53.05,87.32
4,NEE,넥스트에라 에너지,5,120,14,39,54,1.0,10.0,105.0,298.84,35.8,85.46
4,AAPL.O,애플,5,120,14,44,54,1.0,10.0,56.61,82.31,53.05,87.32
4,CZR.O,시저스 엔터테인먼트,5,120,14,44,54,1.0,10.0,56.61,-4.21,39.42,84.98
4,NEE,넥스트에라 에너지,5,120,14,44,54,1.0,10.0,56.61,91.71,35.8,85.46
4,AAPL.O,애플,5,60,14,44,54,1.0,10.0,55.25,89.55,53.05,87.32
4,CZR.O,시저스 엔터테인먼트,5,60,14,44,54,1.0,10.0,55.25,-7.01,39.42,84.98
4,NEE,넥스트에라 에너지,5,60,14,44,54,1.0,10.0,55.25,83.2,35.8,85.46
4,CZR.O,시저스 엔터테인먼트,5,120,14,39,79,1.0,10.0,41.57,39.22,39.42,84.98
4,NEE,넥스트에라 에너지,5,120,14,39,79,1.0,10.0,41.57,85.49,35.8,85.46
4,AAPL.O,애플,5,120,14,39,79,1.0,10.0,41.57,0.0,53.05,87.32
4,CZR.O,시저스 엔터테인먼트,5,60,14,44,59,1.0,10.0,41.22,-3.75,39.42,84.98
4,NEE,넥스트에라 에너지,5,60,14,44,59,1.0,10.0,41.22,39.4,35.8,85.46
4,AAPL.O,애플,5,60,14,44,59,1.0,10.0,41.22,88.02,53.05,87.32
4,AAPL.O,애플,5,120,14,44,59,1.0,10.0,39.29,82.6,53.05,87.32
4,NEE,넥스트에라 에너지,5,120,14,44,59,1.0,10.0,39.29,36.19,35.8,85.46
4,CZR.O,시저스 엔터테인먼트,5,120,14,44,59,1.0,10.0,39.29,-0.92,39.42,84.98
4,AAPL.O,애플,5,120,14,39,69,1.0,10.0,38.3,0.0,53.05,87.32
4,CZR.O,시저스 엔터테인먼트,5,120,14,39,64,1.0,10.0,38.3,29.4,39.42,84.98
4,NEE,넥스트에라 에너지,5,120,14,39,64,1.0,10.0,38.3,85.49,35.8,85.46
4,AAPL.O,애플,5,120,14,39,64,1.0,10.0,38.3,0.0,53.05,87.32
4,NEE,넥스트에라 에너지,5,120,14,39,69,1.0,10.0,38.3,85.49,35.8,85.46
4,CZR.O,시저스 엔터테인먼트,5,120,14,39,69,1.0,10.0,38.3,29.4,39.42,84.98
4,AAPL.O,애플,5,120,14,39,74,1.0,10.0,38.3,0.0,53.05,87.32
4,NEE,넥스트에라 에너지,5,120,14,39,74,1.0,10.0,38.3,85.49,35.8,85.46
4,CZR.O,시저스 엔터테인먼트,5,120,14,39,74,1.0,10.0,38.3,29.4,39.42,84.98
4,AAPL.O,애플,5,120,14,49,54,1.0,10.0,37.6,87.03,53.05,87.32
4,CZR.O,시저스 엔터테인먼트,5,120,14,49,54,1.0,10.0,37.6,16.75,39.42,84.98
4,NEE,넥스트에라 에너지,5,120,14,49,54,1.0,10.0,37.6,9.0,35.8,85.46
4,AAPL.O,애플,5,120,14,39,59,1.0,10.0,34.82,0.0,53.05,87.32
4,NEE,넥스트에라 에너지,5,120,14,39,59,1.0,10.0,34.82,85.49,35.8,85.46
4,CZR.O,시저스 엔터테인먼트,5,120,14,39,59,1.0,10.0,34.82,18.98,39.42,84.98
4,AAPL.O,애플,5,60,14,44,69,1.0,10.0,33.54,56.5,53.05,87.32
4,NEE,넥스트에라 에너지,5,60,14,44,69,1.0,10.0,33.54,39.4,35.8,85.46
