Cluster,Symbol,Name,MA_Short_Window,MA_Long_Window,RSI_Window,RSI_Buy_Threshold,RSI_Sell_Threshold,Stop_Loss_Percent,Take_Profit_Percent,Average_Return,Symbol_sim_return,Return,Std Dev
90,YHGJ.O,윤홍 그린 CTI,5,120,14,34,59,1.0,10.0,80.77,-4.82,34.06,103.97
90,MVIS.O,마이크로비전,5,120,14,34,59,1.0,10.0,80.77,-9.36,36.97,111.07
90,OXBR.O,옥스브리지 리 홀딩스,5,120,14,34,59,1.0,10.0,80.77,22.0,41.84,103.73
90,MDJH.O,MDJM,5,120,14,34,59,1.0,10.0,80.77,0.0,38.85,112.09
90,RIOT.O,라이엇 플랫폼즈,5,120,14,34,59,1.0,10.0,80.77,-17.49,41.86,107.08
90,VIR.O,버 바이오테크놀로지,5,120,14,34,59,1.0,10.0,80.77,0.0,45.5,101.65
90,TNGX.O,탱고 테라퓨틱스,5,120,14,34,59,1.0,10.0,80.77,92.29,43.55,98.72
90,SRRK.O,스칼러 락 홀딩,5,120,14,34,59,1.0,10.0,80.77,361.97,37.3,98.53
90,JAN.O,잰원,5,120,14,34,59,1.0,10.0,80.77,22.22,39.45,101.53
90,APLT.O,어플라이드 테라퓨틱스,5,120,14,34,59,1.0,10.0,80.77,175.43,44.4,101.46
90,IGMS.O,IGM 바이오사이언스,5,120,14,34,59,1.0,10.0,80.77,0.0,30.91,108.94
90,TCRX.O,T스캔 테라퓨틱스,5,120,14,34,59,1.0,10.0,80.77,53.97,40.87,106.79
90,MGNX.O,매크로제닉스,5,120,14,34,59,1.0,10.0,80.77,169.04,33.6,109.29
90,TRDA.O,엔트라다 테라퓨틱스,5,120,14,34,59,1.0,10.0,80.77,0.0,36.61,99.83
90,TRVI.O,트레비 테라퓨틱스,5,120,14,34,59,1.0,10.0,80.77,35.84,35.16,106.16
90,KOD.O,코디악 사이언스,5,120,14,34,59,1.0,10.0,80.77,0.0,34.33,97.78
90,CBAT.O,CBAK 에너지 테크놀러지,5,120,14,34,59,1.0,10.0,80.77,-10.56,36.66,99.22
90,IFRX.O,인플락스,5,120,14,34,59,1.0,10.0,80.77,-15.01,40.43,103.97
90,VERI.O,베리톤,5,120,14,34,59,1.0,10.0,80.77,0.0,35.55,104.2
90,ACRS.O,애클래리스 테라퓨틱스,5,120,14,34,59,1.0,10.0,80.77,506.55,33.91,110.4
90,DERM.O,저니 메디컬,5,120,14,34,59,1.0,10.0,80.77,636.4,33.75,103.48
90,THTX.O,테라테크놀로지,5,120,14,34,59,1.0,10.0,80.77,-8.57,40.02,108.77
90,CLIR.O,클리어사인 테크놀로지스,5,120,14,34,59,1.0,10.0,80.77,0.0,33.44,102.69
90,CCLD.O,케어 클라우드,5,120,14,34,59,1.0,10.0,80.77,9.44,49.6,110.43
90,NYMTM.O,뉴욕 모기지 트러스트 우선주 시리즈 E,5,120,14,34,59,1.0,10.0,80.77,0.0,47.63,102.78
90,APLT.O,어플라이드 테라퓨틱스,5,120,14,34,64,1.0,10.0,80.18,175.43,44.4,101.46
90,TRVI.O,트레비 테라퓨틱스,5,120,14,34,64,1.0,10.0,80.18,35.84,35.16,106.16
90,MGNX.O,매크로제닉스,5,120,14,34,64,1.0,10.0,80.18,199.96,33.6,109.29
90,TCRX.O,T스캔 테라퓨틱스,5,120,14,34,64,1.0,10.0,80.18,59.86,40.87,106.79
90,IGMS.O,IGM 바이오사이언스,5,120,14,34,64,1.0,10.0,80.18,0.0,30.91,108.94
90,RIOT.O,라이엇 플랫폼즈,5,120,14,34,64,1.0,10.0,80.18,-5.47,41.86,107.08
90,TRDA.O,엔트라다 테라퓨틱스,5,120,14,34,64,1.0,10.0,80.18,0.0,36.61,99.83
90,SRRK.O,스칼러 락 홀딩,5,120,14,34,64,1.0,10.0,80.18,361.97,37.3,98.53
90,TNGX.O,탱고 테라퓨틱스,5,120,14,34,64,1.0,10.0,80.18,22.86,43.55,98.72
90,VIR.O,버 바이오테크놀로지,5,120,14,34,64,1.0,10.0,80.18,0.0,45.5,101.65
90,NYMTM.O,뉴욕 모기지 트러스트 우선주 시리즈 E,5,120,14,34,64,1.0,10.0,80.18,0.0,47.63,102.78
90,MVIS.O,마이크로비전,5,120,14,34,64,1.0,10.0,80.18,-9.36,36.97,111.07
90,CBAT.O,CBAK 에너지 테크놀러지,5,120,14,34,64,1.0,10.0,80.18,-10.56,36.66,99.22
90,CCLD.O,케어 클라우드,5,120,14,34,64,1.0,10.0,80.18,28.97,49.6,110.43
90,IFRX.O,인플락스,5,120,14,34,64,1.0,10.0,80.18,-15.01,40.43,103.97
90,OXBR.O,옥스브리지 리 홀딩스,5,120,14,34,64,1.0,10.0,80.18,22.0,41.84,103.73
90,MDJH.O,MDJM,5,120,14,34,64,1.0,10.0,80.18,0.0,38.85,112.09
90,JAN.O,잰원,5,120,14,34,64,1.0,10.0,80.18,-0.61,39.45,101.53
90,YHGJ.O,윤홍 그린 CTI,5,120,14,34,64,1.0,10.0,80.18,-2.5,34.06,103.97
90,KOD.O,코디악 사이언스,5,120,14,34,64,1.0,10.0,80.18,0.0,34.33,97.78
90,CLIR.O,클리어사인 테크놀로지스,5,120,14,34,64,1.0,10.0,80.18,0.0,33.44,102.69
90,DERM.O,저니 메디컬,5,120,14,34,64,1.0,10.0,80.18,636.4,33.75,103.48
