Cluster,Symbol,Name,MA_Short_Window,MA_Long_Window,RSI_Window,RSI_Buy_Threshold,RSI_Sell_Threshold,Stop_Loss_Percent,Take_Profit_Percent,Average_Return,Symbol_sim_return,Return,Std Dev
46,TNA,Direxion Daily Small Cap Bull 3x Shares,5,60,14,49,64,1.0,10.0,435.62,18.59,35.99,65.23
46,DUSL.K,Direxion Daily Industrials Bull 3X Shares,5,60,14,49,64,1.0,10.0,435.62,33.68,33.99,62.83
46,MIDU.K,Direxion Daily Mid Cap Bull 3X Shares ETF,5,60,14,49,64,1.0,10.0,435.62,22.78,36.76,59.38
46,FDIG.O,Fidelity Crypto Industry and Digital Payments ETF,5,60,14,49,64,1.0,10.0,435.62,2495.29,38.01,64.65
46,URTY.K,ProShares UltraPro Russell2000,5,60,14,49,64,1.0,10.0,435.62,18.6,37.54,65.95
46,SVXY.K,ProShares Short VIX Short-Term Futures ETF,5,60,14,49,64,1.0,10.0,435.62,24.74,36.04,58.63
46,MIDU.K,Direxion Daily Mid Cap Bull 3X Shares ETF,5,60,14,49,59,1.0,10.0,431.48,18.45,36.76,59.38
46,TNA,Direxion Daily Small Cap Bull 3x Shares,5,60,14,49,59,1.0,10.0,431.48,11.99,35.99,65.23
46,SVXY.K,ProShares Short VIX Short-Term Futures ETF,5,60,14,49,59,1.0,10.0,431.48,22.08,36.04,58.63
46,URTY.K,ProShares UltraPro Russell2000,5,60,14,49,59,1.0,10.0,431.48,12.15,37.54,65.95
46,FDIG.O,Fidelity Crypto Industry and Digital Payments ETF,5,60,14,49,59,1.0,10.0,431.48,2495.29,38.01,64.65
46,DUSL.K,Direxion Daily Industrials Bull 3X Shares,5,60,14,49,59,1.0,10.0,431.48,28.91,33.99,62.83
46,DUSL.K,Direxion Daily Industrials Bull 3X Shares,5,60,14,49,54,1.0,10.0,422.55,89.66,33.99,62.83
46,TNA,Direxion Daily Small Cap Bull 3x Shares,5,60,14,49,54,1.0,10.0,422.55,25.15,35.99,65.23
46,SVXY.K,ProShares Short VIX Short-Term Futures ETF,5,60,14,49,54,1.0,10.0,422.55,15.11,36.04,58.63
46,URTY.K,ProShares UltraPro Russell2000,5,60,14,49,54,1.0,10.0,422.55,33.03,37.54,65.95
46,FDIG.O,Fidelity Crypto Industry and Digital Payments ETF,5,60,14,49,54,1.0,10.0,422.55,2320.47,38.01,64.65
46,MIDU.K,Direxion Daily Mid Cap Bull 3X Shares ETF,5,60,14,49,54,1.0,10.0,422.55,51.85,36.76,59.38
46,URTY.K,ProShares UltraPro Russell2000,5,120,14,49,64,1.0,10.0,316.06,22.94,37.54,65.95
46,TNA,Direxion Daily Small Cap Bull 3x Shares,5,120,14,49,64,1.0,10.0,316.06,22.79,35.99,65.23
46,SVXY.K,ProShares Short VIX Short-Term Futures ETF,5,120,14,49,64,1.0,10.0,316.06,30.84,36.04,58.63
46,MIDU.K,Direxion Daily Mid Cap Bull 3X Shares ETF,5,120,14,49,64,1.0,10.0,316.06,21.41,36.76,59.38
46,FDIG.O,Fidelity Crypto Industry and Digital Payments ETF,5,120,14,49,64,1.0,10.0,316.06,1775.22,38.01,64.65
46,DUSL.K,Direxion Daily Industrials Bull 3X Shares,5,120,14,49,64,1.0,10.0,316.06,23.18,33.99,62.83
46,DUSL.K,Direxion Daily Industrials Bull 3X Shares,5,120,14,49,59,1.0,10.0,309.94,18.23,33.99,62.83
