Cluster,Symbol,Name,MA_Short_Window,MA_Long_Window,RSI_Window,RSI_Buy_Threshold,RSI_Sell_Threshold,Stop_Loss_Percent,Take_Profit_Percent,Average_Return,Symbol_sim_return,Return,Std Dev
20,291630,KOSEF 코스닥150선물레버리지,5,120,14,44,54,1.0,10.0,148.73,143.98,7.98,58.04
20,306530,HANARO 코스닥150선물레버리지,5,120,14,44,54,1.0,10.0,148.73,180.37,12.43,58.11
20,233160,TIGER 코스닥150 레버리지,5,120,14,44,54,1.0,10.0,148.73,135.99,18.08,53.38
20,278240,KBSTAR 코스닥150선물레버리지,5,120,14,44,54,1.0,10.0,148.73,129.69,26.9,64.3
20,409820,KODEX 미국나스닥100레버리지(합성 H),5,120,14,44,54,1.0,10.0,148.73,170.19,19.54,48.14
20,233740,KODEX 코스닥150레버리지,5,120,14,44,54,1.0,10.0,148.73,132.16,16.47,52.99
20,409820,KODEX 미국나스닥100레버리지(합성 H),5,120,14,44,59,1.0,10.0,128.3,90.07,19.54,48.14
20,278240,KBSTAR 코스닥150선물레버리지,5,120,14,44,59,1.0,10.0,128.3,127.52,26.9,64.3
20,291630,KOSEF 코스닥150선물레버리지,5,120,14,44,59,1.0,10.0,128.3,135.62,7.98,58.04
20,306530,HANARO 코스닥150선물레버리지,5,120,14,44,59,1.0,10.0,128.3,180.93,12.43,58.11
20,233160,TIGER 코스닥150 레버리지,5,120,14,44,59,1.0,10.0,128.3,118.82,18.08,53.38
20,233740,KODEX 코스닥150레버리지,5,120,14,44,59,1.0,10.0,128.3,116.83,16.47,52.99
20,291630,KOSEF 코스닥150선물레버리지,5,120,14,49,54,1.0,10.0,114.25,177.5,7.98,58.04
20,306530,HANARO 코스닥150선물레버리지,5,120,14,49,54,1.0,10.0,114.25,204.88,12.43,58.11
20,233740,KODEX 코스닥150레버리지,5,120,14,49,54,1.0,10.0,114.25,52.76,16.47,52.99
20,409820,KODEX 미국나스닥100레버리지(합성 H),5,120,14,49,54,1.0,10.0,114.25,148.25,19.54,48.14
