,Return,Std Dev,Symbol(Name)
PANW.O,44.76,44.69,PANW.O (팔로 알토 네트웍스)
ADP.O,17.15,22.01,ADP.O (오토매틱 데이터 프로세싱)
ABNB.O,15.06,50.24,ABNB.O (에어비앤비)
CRWD.O,72.07,58.31,CRWD.O (크라우드 스트라이크 홀딩스)
SNPS.O,31.43,26.19,SNPS.O (시놉시스)
MDLZ.O,11.57,19.97,MDLZ.O (몬덜리즈 인터내셔널)
CDNS.O,38.61,29.88,CDNS.O (케이던스 디자인 시스템즈)
SBUX.O,17.65,26.49,SBUX.O (스타벅스)
GILD.O,14.24,27.42,GILD.O (길리어드 사이언스)
MELI.O,41.35,47.11,MELI.O (메르카도리브레)
CTAS.O,30.9,24.7,CTAS.O (신타스)
EQIX.O,22.72,29.16,EQIX.O (이퀴닉스)
CME.O,14.02,24.46,CME.O (CME 그룹)
NXPI.O,35.06,42.11,NXPI.O (NXP 세미콘덕터)
MAR.O,21.73,30.73,MAR.O (메리어트 인터내셔널)
CEG.O,90.42,39.04,CEG.O (콘스텔레이션 에너지)
CSX.O,17.58,27.36,CSX.O (CSX)
MRVL.O,20.92,41.58,MRVL.O (마벨 테크놀로지 그룹)
PYPL.O,13.55,38.14,PYPL.O (페이팔 홀딩스)
NTES.O,64.36,116.14,NTES.O (넷이즈 ADR)
ORLY.O,28.78,25.39,ORLY.O (오레일리 오토모티브)
ROP.O,20.67,22.42,ROP.O (로퍼 테크놀로지스)
WDAY.O,22.83,38.59,WDAY.O (워크데이)
COIN.O,31.18,88.6,COIN.O (코인베이스 글로벌)
PCAR.O,11.84,27.57,PCAR.O (파카)
ADSK.O,25.64,36.05,ADSK.O (오토데스크)
IBKR.O,20.2,29.05,IBKR.O (인터랙티브 브로커스 그룹)
CPRT.O,20.55,31.53,CPRT.O (코파트)
MCHP.O,20.5,33.33,MCHP.O (마이크로칩 테크놀러지)
SMCI.O,56.29,55.98,SMCI.O (슈퍼 마이크로 컴퓨터)
TTD.O,96.42,68.99,TTD.O (트레이드 데스크)
ROST.O,23.57,29.2,ROST.O (로스 스토어스)
TEAM.O,41.36,49.87,TEAM.O (아틀라시안)
FTNT.O,40.47,41.19,FTNT.O (포티넷)
AEP.O,3.59,20.21,AEP.O (아메리칸 일렉트릭 파워 컴퍼니)
MRNA.O,80.92,73.21,MRNA.O (모더나)
KDP.O,6.16,19.03,KDP.O (큐리그 닥터 페퍼)
DXCM.O,37.74,50.82,DXCM.O (덱스컴)
DASH.O,5.17,63.37,DASH.O (도어대시)
DDOG.O,57.13,61.6,DDOG.O (데이터도그)
CHTR.O,20.53,29.34,CHTR.O (차터 커뮤니케이션)
PAYX.O,14.05,22.36,PAYX.O (페이첵스)
JD.O,14.73,47.96,JD.O (제이디닷컴 ADR)
MPWR.O,42.13,40.08,MPWR.O (모놀리식 파워 시스템즈)
ODFL.O,29.86,32.93,ODFL.O (올드 도미니언 프라이트 라인)
IDXX.O,26.47,28.76,IDXX.O (아이덱스 래보라토리스)
VRSK.O,20.05,21.9,VRSK.O (베리스크 애널리틱스)
KHC.O,-5.07,27.48,KHC.O (크래프트 하인즈)
FANG.O,38.89,48.47,FANG.O (다이아몬드백 에너지)
EA.O,23.18,31.8,EA.O (일렉트로닉 아츠)
ACGL.O,22.29,23.82,ACGL.O (아치 캐피털 그룹)
LULU.O,31.67,40.15,LULU.O (룰루레몬 애슬레티카)
FAST.O,15.83,26.44,FAST.O (패스널)
GEHC.O,23.41,31.15,GEHC.O (GE HealthCare Technologies Inc)
EXC.O,3.92,22.99,EXC.O (엑셀론)
NDAQ.O,21.48,25.06,NDAQ.O (나스닥)
BKR.O,19.67,34.69,BKR.O (베이커 휴즈)
CTSH.O,11.5,29.01,CTSH.O (코그니전트 테크놀로지 솔루션)
CCEP.O,11.56,24.63,CCEP.O (코카-콜라 유로퍼시픽 파트너스)
BIIB.O,20.28,39.25,BIIB.O (바이오젠)
TCOM.O,19.31,46.3,TCOM.O (트립닷컴 그룹 ADR)
BIDU.O,11.37,43.18,BIDU.O (바이두 ADR)
ALNY.O,42.6,57.29,ALNY.O (앨나일램 파마슈티컬스)
ON.O,30.84,44.47,ON.O (온 세미콘덕터)
CSGP.O,29.13,31.02,CSGP.O (코스타 그룹)
ZS.O,58.67,59.76,ZS.O (지스케일러)
FER.O,18.99,38.72,FER.O (페로비알)
CDW.O,29.87,27.91,CDW.O (CDW)
XEL.O,8.57,19.53,XEL.O (엑셀 에너지)
APP.O,41.18,73.0,APP.O (앱플로빈)
ANSS.O,19.69,28.51,ANSS.O (앤시스)
TSCO.O,26.89,28.76,TSCO.O (트랙터 서플라이)
GFS.O,18.79,49.55,GFS.O (글로벌파운드리)
NTAP.O,15.14,33.29,NTAP.O (넷앱)
WTW.O,7.61,22.9,WTW.O (윌리스 타워스 왓슨)
RYAAY.O,16.65,32.47,RYAAY.O (라이언에어 홀딩스 ADR)
EBAY.O,19.01,29.88,EBAY.O (이베이)
TTWO.O,29.38,34.89,TTWO.O (테이크-투 인터랙티브 소프트웨어)
ICLR.O,24.83,30.59,ICLR.O (아이콘)
TROW.O,11.0,28.49,TROW.O (티 로웨 프라이스 그룹)
ARGX.O,71.84,54.46,ARGX.O (아겐스 ADR)
KSPI.O,114.61,35.38,KSPI.O (카스피.kz 우선주)
WDC.O,16.65,42.48,WDC.O (웨스턴 디지털)
FITB.O,13.85,34.56,FITB.O (피프스 서드 뱅코프)
FSLR.O,19.28,53.22,FSLR.O (퍼스트 솔라)
TER.O,29.83,37.36,TER.O (테라다인)
VOD.O,-3.02,25.92,VOD.O (보다폰 그룹 ADR)
FCNCA.O,22.88,33.04,FCNCA.O (퍼스트 시티즌스 뱅크셰어스)
MSTR.O,45.39,58.96,MSTR.O (마이크로스트래티지)
DLTR.O,17.73,30.49,DLTR.O (달러 트리)
TW.O,28.94,30.96,TW.O (트레이드웹 마켓)
AXON.O,27.25,42.38,AXON.O (액손 엔터프라이스)
MBLY.O,14.22,55.58,MBLY.O (모빌아이 글로벌)
PTC.O,25.58,32.99,PTC.O (PTC)
LI.O,38.86,74.68,LI.O (리 오토 ADR)
STX.O,25.17,40.64,STX.O (씨게이트 테크놀로지 홀딩스)
ENTG.O,38.25,39.77,ENTG.O (인테그리스)
LPLA.O,24.88,35.77,LPLA.O (LPL 파이낸셜 홀딩스)
SYM.O,124.55,104.65,SYM.O (심보틱)
SBAC.O,16.33,25.11,SBAC.O (SBA 커뮤니케이션스)
HOOD.O,12.72,74.36,HOOD.O (로빈후드 마켓츠)
STLD.O,24.87,37.68,STLD.O (스틸 다이내믹스)
MDB.O,68.68,64.99,MDB.O (몽고DB)
ERIE.O,19.4,25.05,ERIE.O (이리 인뎀니티)
CHKP.O,16.25,24.13,CHKP.O (체크 포인트 소프트웨어 테크놀로지)
ERIC.O,1.8,33.88,ERIC.O (텔레폰악티에볼라예트 에릭슨 ADR)
BNTX.O,101.97,84.48,BNTX.O (바이오엔테크 ADR)
HBAN.O,11.58,32.99,HBAN.O (헌팅턴 뱅크셰어스)
ULTA.O,31.23,37.94,ULTA.O (울타 뷰티)
PFG.O,14.09,31.71,PFG.O (프린시펄 파이낸셜 그룹)
ALGN.O,35.63,45.87,ALGN.O (얼라인 테크놀로지)
CINF.O,14.73,25.78,CINF.O (신시내티 파이낸셜)
DKNG.O,47.95,68.86,DKNG.O (드래프트킹즈 홀딩스)
ZM.O,17.35,59.2,ZM.O (줌 비디오 커뮤니케이션)
WBD.O,-32.99,54.49,WBD.O (워너 브로스 디스커버리)
VRSN.O,18.15,26.05,VRSN.O (베리사인)
NTRS.O,8.06,28.0,NTRS.O (노던 트러스트)
HOLX.O,16.94,27.51,HOLX.O (홀로직)
COO.O,14.52,33.27,COO.O (쿠퍼 컴퍼니스)
SWKS.O,23.5,40.6,SWKS.O (스카이웍스 솔루션스)
ILMN.O,16.48,42.34,ILMN.O (일루미나)
LOGI.O,22.68,37.72,LOGI.O (로지텍 인터내셔널)
EXPE.O,25.26,41.63,EXPE.O (익스피디아그룹)
GMAB.O,36.41,41.54,GMAB.O (젠맵 ADR)
JBHT.O,15.25,25.81,JBHT.O (J.B 헌트 운송 서비스)
ZBRA.O,27.32,36.12,ZBRA.O (지브라 테크놀로지스)
UAL.O,18.3,47.25,UAL.O (유나이티드 에어라인스 홀딩스)
WMG.O,7.25,37.08,WMG.O (워너 뮤직 그룹)
OKTA.O,40.64,54.06,OKTA.O (옥타)
SSNC.O,19.54,28.91,SSNC.O (SS&C 테크놀로지스 홀딩스)
RPRX.O,-9.07,28.25,RPRX.O (로열티 파마)
GEN.O,15.23,31.25,GEN.O (젠 디지털)
BMRN.O,18.63,36.61,BMRN.O (바이오마린 파마슈티컬)
FWONK.O,25.4,33.99,FWONK.O (리버티 미디어 포뮬러 원 시리즈 C)
MANH.O,37.32,35.7,MANH.O (맨해튼 어소시에이츠)
BSY.O,20.45,40.83,BSY.O (벤틀리 시스템즈)
TPG.O,15.96,39.11,TPG.O (TPG)
CG.O,11.64,34.83,CG.O (칼라일 그룹)
RIVN.O,-30.47,84.51,RIVN.O (리비안 오토모티브)
SRPT.O,85.14,102.2,SRPT.O (사렙타 테라퓨틱스)
NTNX.O,26.98,59.09,NTNX.O (뉴타닉스)
BGNE.O,43.27,58.11,BGNE.O (베이진 ADR)
GRAB.O,-11.18,66.71,GRAB.O (그랩 홀딩스)
NBIX.O,41.41,50.96,NBIX.O (뉴로크린 바이오사이언시스)
UTHR.O,20.7,34.26,UTHR.O (유나이티드 테라퓨틱스)
PODD.O,30.32,41.04,PODD.O (인슐릿)
AKAM.O,11.84,34.62,AKAM.O (아카마이 테크놀로지)
CASY.O,22.25,26.56,CASY.O (케이시스 제너럴 스토어스)
NTRA.O,46.13,63.8,NTRA.O (나테라)
SIRI.O,16.03,33.7,SIRI.O (시리우스 XM 홀딩스)
TRMB.O,16.54,34.09,TRMB.O (트림블)
ENPH.O,69.81,80.41,ENPH.O (인페이즈 에너지)
CELH.O,204.96,122.6,CELH.O (셀시어스 홀딩스)
PAA.O,30.02,30.87,PAA.O (Plains All American Pipeline Units)
NDSN.O,20.73,29.18,NDSN.O (노드슨)
LNT.O,10.48,19.88,LNT.O (얼라이언트 에너지)
INCY.O,21.45,40.95,INCY.O (인사이트)
MORN.O,17.99,23.99,MORN.O (모닝스타)
ARCC.O,6.19,24.19,ARCC.O (아레스 캐피탈)
AZPN.O,30.34,34.73,AZPN.O (애스펜 테크놀로지)
SAIA.O,42.85,42.05,SAIA.O (사이아)
MEDP.O,56.44,47.13,MEDP.O (메드페이스 홀딩스)
HST.O,21.03,36.33,HST.O (호스트 호텔스 & 리조트)
VTRS.O,-6.67,33.33,VTRS.O (비아트리스)
WING.O,49.46,42.69,WING.O (윙스톱)
LAMR.O,17.91,34.34,LAMR.O (라마 애드버타이징)
MNDY.O,48.81,76.2,MNDY.O (먼데이닷컴)
EVRG.O,8.59,21.14,EVRG.O (에버지)
FLEX.O,20.27,37.51,FLEX.O (플렉스)
GLPI.O,5.77,29.7,GLPI.O (게이밍 앤드 레저 프로퍼티스)
JKHY.O,17.23,21.89,JKHY.O (잭 헨리 & 어소시에이츠)
POOL.O,25.48,28.76,POOL.O (풀)
CYBR.O,40.63,48.38,CYBR.O (사이버아크 소프트웨어)
REG.O,8.38,28.14,REG.O (리젠시 센터스)
TECH.O,10.04,33.79,TECH.O (바이오-테크네)
QRVO.O,15.41,42.17,QRVO.O (코보)
TXRH.O,26.78,32.79,TXRH.O (텍사스 로드하우스)
LKQ.O,16.28,31.71,LKQ.O (LKQ)
DOCU.O,25.37,58.15,DOCU.O (도큐사인)
CHK.O,27.75,36.93,CHK.O (체사피크 에너지)
APA.O,32.44,54.36,APA.O (APA (US))
TTEK.O,23.38,29.73,TTEK.O (테트라 테크)
CHRD.O,36.02,33.89,CHRD.O (코드 에너지)
NICE.O,18.76,27.93,NICE.O (나이스 ADR)
FTAI.O,133.53,41.97,FTAI.O (FTAI 애비에이션)
WWD.O,20.65,34.14,WWD.O (우드워드)
LECO.O,19.21,26.82,LECO.O (링컨 일렉트릭 홀딩스)
HTHT.O,30.95,48.11,HTHT.O (화주 그룹)
NWSA.O,9.68,29.17,NWSA.O (뉴스 코퍼레이션 Class A)
OLED.O,36.09,52.58,OLED.O (유니버설 디스플레이)
CHDN.O,33.05,33.51,CHDN.O (처칠 다운스)
CHRW.O,6.33,25.1,CHRW.O (CH 로빈슨 월드와이드)
COKE.O,31.85,33.66,COKE.O (코카콜라 콘솔리데이티드)
INSM.O,54.23,78.72,INSM.O (인스메드)
EWBC.O,17.5,35.22,EWBC.O (이스트 웨스트 뱅코프)
FFIV.O,12.17,33.44,FFIV.O (F5)
AMKR.O,28.63,47.6,AMKR.O (앰코 테크놀로지)
VFS.O,578.56,313.87,VFS.O (빈패스트 오토)
WYNN.O,11.78,45.59,WYNN.O (윈 리조트)
MMYT.O,25.29,53.58,MMYT.O (메이크마이트립)
WBA.O,-2.09,29.7,WBA.O (월그린스 부츠 얼라이언스)
FUTU.O,78.54,77.24,FUTU.O (푸투 홀딩스 ADR)
LNW.O,42.36,38.09,LNW.O (라이트 앤 원더)
BRKR.O,19.44,33.71,BRKR.O (브루커)
ALAB.O,20.22,83.51,ALAB.O (아스테라 랩스)
XP.O,4.1,61.98,XP.O (엑스피)
WFRD.O,137.68,53.3,WFRD.O (웨더포드 인터네셔널)
PPC.O,24.67,40.36,PPC.O (필그림즈 프라이드)
CFLT.O,22.51,81.96,CFLT.O (콘플루언트)
MKSI.O,23.21,38.23,MKSI.O (MKS 인스트루먼츠)
DOX.O,9.6,19.34,DOX.O (암독스)
APPF.O,51.65,44.61,APPF.O (앱폴리오)
CART.O,17.26,51.04,CART.O (메이플베어)
ROKU.O,54.4,77.6,ROKU.O (로쿠)
CROX.O,38.83,53.61,CROX.O (크록스)
AFRM.O,20.05,104.82,AFRM.O (어펌 홀딩스)
WIX.O,41.39,52.39,WIX.O (윅스닷컴)
SEIC.O,11.74,25.91,SEIC.O (SEI 인베스트먼트)
LSCC.O,33.36,47.88,LSCC.O (래티스 세미컨덕터)
RGLD.O,15.15,36.38,RGLD.O (로얄 골드)
GTLB.O,9.46,83.2,GTLB.O (깃랩)
DSGX.O,28.88,31.14,DSGX.O (데카르트 시스템즈 그룹)
BZ.O,4.38,76.01,BZ.O (칸준 ADR)
OTEX.O,13.23,29.22,OTEX.O (오픈 텍스트)
LEGN.O,21.26,52.74,LEGN.O (레전드 바이오테크 ADR)
DUOL.O,41.21,69.15,DUOL.O (듀오링고)
SFM.O,13.95,35.92,SFM.O (스프라우츠 파머스 마켓)
PCVX.O,60.02,65.79,PCVX.O (백사이트)
HSIC.O,11.37,24.1,HSIC.O (헨리 셰인)
ESLT.O,13.72,26.52,ESLT.O (엘빗 시스템즈)
CZR.O,39.42,84.98,CZR.O (시저스 엔터테인먼트)
ALTR.O,40.22,41.44,ALTR.O (알테어 엔지니어링)
CGNX.O,27.32,38.45,CGNX.O (코그넥스)
MTSI.O,30.16,49.58,MTSI.O (M/A-컴 테크놀로지 솔루션스 홀딩스)
FOXA.O,3.84,33.33,FOXA.O (폭스 Class A)
Z.O,22.17,53.45,Z.O (질로우 그룹 Class C)
EXAS.O,42.04,60.02,EXAS.O (이그젝트 사이언시스)
HAS.O,6.92,30.02,HAS.O (해즈브로)
MTCH.O,22.06,47.81,MTCH.O (매치 그룹)
ASND.O,39.72,52.04,ASND.O (어센디스 파마 ADR)
GNTX.O,14.52,29.61,GNTX.O (젠텍스)
ROIV.O,34.97,72.29,ROIV.O (로이반트 사이언시스)
FOX.O,1.52,32.28,FOX.O (폭스 Class B)
MKTX.O,27.14,32.99,MKTX.O (마켓액세스 홀딩스)
IEP.O,1.52,36.66,IEP.O (Icahn Enterprises Units)
DBX.O,4.43,40.34,DBX.O (드랍박스)
PCTY.O,30.35,44.4,PCTY.O (페일로시티 홀딩)
CERE.O,104.76,94.38,CERE.O (세러벨 테라퓨틱스 홀딩스)
AAL.O,4.77,49.82,AAL.O (아메리칸 에어라인스 그룹)
ITCI.O,72.3,97.92,ITCI.O (인트라 셀룰라 테라퓨틱스)
HQY.O,29.39,45.24,HQY.O (헬스에퀴티)
ENSG.O,35.84,35.58,ENSG.O (엔사인 그룹)
CBSH.O,9.66,24.71,CBSH.O (커머스 뱅크셰어스)
PARA.O,-18.91,58.38,PARA.O (파라마운트 글로벌 Class B)
WSC.O,24.37,36.75,WSC.O (윌스콧)
AAON.O,27.62,36.07,AAON.O (에이에이온)
SPSC.O,37.1,36.73,SPSC.O (SPS 커머스)
AGNC.O,-4.26,24.3,AGNC.O (AGNC 인베스트먼트)
FSV.O,25.31,28.26,FSV.O (퍼스트서비스)
VNOM.O,14.49,47.39,VNOM.O (바이퍼 에너지)
NVMI.O,43.18,38.17,NVMI.O (노바 메저링 인스트루먼츠)
CCCS.O,20.82,25.53,CCCS.O (CCC 인텔리전트 솔루션스 홀딩스)
SOFI.O,-14.46,70.8,SOFI.O (소파이 테크놀로지스)
NXT.O,56.0,55.38,NXT.O (넥스트래커)
CRUS.O,27.99,45.98,CRUS.O (시러스 로직)
HLNE.O,38.55,35.04,HLNE.O (해밀턴 레인)
BPMC.O,42.24,56.7,BPMC.O (블루프린트 메디슨스)
ETSY.O,28.17,59.55,ETSY.O (엣시)
LCID.O,-33.74,83.29,LCID.O (루시드 그룹)
HCP.O,-6.17,76.62,HCP.O (하시코프)
DRS.O,51.11,81.69,DRS.O (레오나르도 DRS)
UFPI.O,26.05,36.85,UFPI.O (UFP 인더스트리)
RGEN.O,44.54,47.12,RGEN.O (레플리젠)
LBRDK.O,6.54,29.42,LBRDK.O (리버티 브로드밴드 시리즈 C)
IONS.O,27.45,51.01,IONS.O (아이오니스 파마슈티컬스)
BILI.O,40.8,76.58,BILI.O (빌리빌리 ADR)
HALO.O,33.34,53.66,HALO.O (할로자임 테라퓨틱스)
LSTR.O,14.95,24.66,LSTR.O (랜드스타 시스템)
JAZZ.O,27.11,36.25,JAZZ.O (재즈 파마슈티컬스)
RMBS.O,21.59,44.44,RMBS.O (램버스)
MIDD.O,20.32,34.05,MIDD.O (미들비)
NSIT.O,29.16,36.06,NSIT.O (인사이트 엔터프라이지즈)
FYBR.O,9.8,46.65,FYBR.O (프론티어 커뮤니케이션 패런트)
ZION.O,11.75,36.89,ZION.O (자이언스 뱅코프)
FRPT.O,38.58,50.15,FRPT.O (프레시펫)
EXEL.O,35.18,57.47,EXEL.O (엑셀리시스)
CHX.O,36.14,45.56,CHX.O (챔피언엑스)
CYTK.O,40.7,69.86,CYTK.O (사이토키네틱스)
BPOP.O,14.99,35.65,BPOP.O (파퓰러)
CACC.O,27.45,38.73,CACC.O (크레디트 억셉턴스)
LFUS.O,21.43,31.88,LFUS.O (리틀휴즈)
ACHC.O,25.36,41.46,ACHC.O (아카디아 헬스케어)
RVMD.O,34.6,68.41,RVMD.O (레볼루션 메디신)
MASI.O,18.68,33.95,MASI.O (마시모)
WTFC.O,13.48,33.79,WTFC.O (윈트러스트 파이낸셜)
PNFP.O,20.89,36.3,PNFP.O (피너클 파이낸셜 파트너스)
GLBE.O,49.23,76.39,GLBE.O (글로벌-E 온라인)
FIVE.O,22.58,41.97,FIVE.O (파이브 빌로우)
SAIC.O,18.1,30.68,SAIC.O (사이언스 어플리케이션스 인터내셔널)
ALGM.O,29.24,46.33,ALGM.O (알레그로 마이크로시스템즈)
MARA.O,178.63,172.28,MARA.O (마라톤 디지털 홀딩스)
OLLI.O,30.56,43.48,OLLI.O (올리스 바겐 아웃렛 홀딩스)
DJT.O,577.03,255.31,DJT.O (트럼프 미디어 & 테크놀로지 그룹)
CAMT.O,56.06,57.82,CAMT.O (캠텍)
BOKF.O,9.34,30.62,BOKF.O (BOK 파이낸셜)
MDGL.O,61.23,109.87,MDGL.O (매드리갈 파마슈티컬스)
REYN.O,2.15,24.34,REYN.O (레이놀드 컨슈머 프라덕츠)
NOVT.O,33.98,35.61,NOVT.O (노밴타)
RRR.O,29.97,51.59,RRR.O (레드 락 리조트)
CWST.O,33.51,35.46,CWST.O (카셀라 웨이스트 시스템즈)
TEM.O,-97.9,161.22,TEM.O (템퍼스 AI)
MAT.O,3.99,35.47,MAT.O (마텔)
BECN.O,20.47,37.87,BECN.O (비컨 루핑 서플라이)
SIGI.O,17.59,25.97,SIGI.O (셀렉티브 인슈어런스 그룹)
YNDX.O,3.66,41.83,YNDX.O (얀덱스)
VKTX.O,88.61,105.48,VKTX.O (바이킹 테라퓨틱스)
CIGI.O,22.6,32.98,CIGI.O (콜리어스 인터내셔널 그룹)
LNTH.O,61.53,65.55,LNTH.O (랜티우스 홀딩스)
VERX.O,29.9,57.01,VERX.O (버텍스)
NXST.O,41.26,43.02,NXST.O (넥스타 미디어 그룹)
CVLT.O,20.42,36.25,CVLT.O (컴볼트 시스템즈)
NWS.O,10.11,29.02,NWS.O (뉴스 코퍼레이션 Class B)
SRCL.O,3.7,29.71,SRCL.O (스테리사이클)
ONB.O,7.98,29.04,ONB.O (올드 내셔널 뱅코프)
LYFT.O,-7.46,71.18,LYFT.O (리프트)
VRNS.O,27.57,50.32,VRNS.O (바로니스 시스템즈)
QLYS.O,33.53,42.59,QLYS.O (퀄리스)
COOP.O,34.53,54.68,COOP.O (미스터쿠퍼 그룹)
LANC.O,13.12,24.81,LANC.O (랭커스터 콜로니)
CRDO.O,94.52,69.58,CRDO.O (크레도 테크놀로지 그룹 홀딩)
BCPC.O,19.28,30.47,BCPC.O (발켐)
TENB.O,20.56,49.9,TENB.O (테너블 홀딩스)
XRAY.O,2.29,27.28,XRAY.O (덴츠플라이 시로나)
STEP.O,26.45,39.62,STEP.O (스텝스톤 그룹)
EXLS.O,14.95,36.49,EXLS.O (엑슬서비스 홀딩스)
KRYS.O,99.56,80.72,KRYS.O (크리스탈 바이오텍)
LSXMK.O,2.26,32.02,LSXMK.O (리버티 미디어 시리우스 XM 시리즈 C)
SATS.O,7.71,35.56,SATS.O (에코스타)
MMSI.O,22.22,36.46,MMSI.O (메리트 메디컬 시스템즈)
PEGA.O,19.53,42.41,PEGA.O (페가시스템즈)
ESGR.O,16.01,27.85,ESGR.O (엔스타 그룹)
TMDX.O,86.89,73.78,TMDX.O (트랜스메딕스 그룹)
SMMT.O,99.5,144.27,SMMT.O (서밋 테라퓨틱스 ADR)
FIZZ.O,25.83,39.42,FIZZ.O (내셔널 베버리지)
FORM.O,26.95,47.87,FORM.O (폼팩터)
AVAV.O,26.94,44.37,AVAV.O (에어로바이런먼트)
EXPO.O,23.71,28.17,EXPO.O (엑스포넌트)
DOOO.O,18.68,42.37,DOOO.O (BRP)
EEFT.O,22.33,35.23,EEFT.O (유로넷 월드와이드)
FCFS.O,16.82,31.38,FCFS.O (퍼스트캐쉬 홀딩스)
RCM.O,39.26,51.49,RCM.O (R1 Rcm)
OPCH.O,21.99,60.85,OPCH.O (옵션 케어 헬스)
BBIO.O,56.31,92.86,BBIO.O (브릿지바이오 파머)
NUVL.O,124.5,85.87,NUVL.O (뉴베일런트)
AVT.O,9.83,29.61,AVT.O (에이브이넷)
OZK.O,18.16,35.1,OZK.O (뱅크 오즈크)
ACLS.O,43.39,53.92,ACLS.O (액셀리스 테크놀로지스)
SLM.O,18.86,34.15,SLM.O (SLM)
ZI.O,-5.22,61.4,ZI.O (줌인포 테크놀로지스)
CRSP.O,46.25,65.12,CRSP.O (크리스퍼 테라퓨틱스)
NVEI.O,-19.41,73.32,NVEI.O (뉴베이)
ITRI.O,12.09,40.17,ITRI.O (아이트론)
FRHC.O,375.06,180.39,FRHC.O (프리덤 홀딩)
VRRM.O,22.82,36.37,VRRM.O (베라 모빌리티)
COLM.O,14.18,31.16,COLM.O (컬럼비아 스포츠웨어)
AUR.O,0.1,95.77,AUR.O (오로라 이노베이션)
PI.O,72.63,72.89,PI.O (임핀지)
FELE.O,19.82,31.73,FELE.O (프랭클린 일렉트릭)
CRVL.O,27.36,32.31,CRVL.O (코벨)
TSEM.O,15.17,44.0,TSEM.O (타워 세미컨덕터)
RDNT.O,44.05,51.21,RDNT.O (래드넷)
IBRX.O,15.44,117.0,IBRX.O (이뮤니티바이오)
UBSI.O,6.58,31.02,UBSI.O (유나이티드 뱅크셰어스(Nasdaq GS))
APLS.O,50.35,72.25,APLS.O (아펠리스 파머수티컬스)
BGC.O,16.28,40.97,BGC.O (Bgc 그룹)
CNXC.O,-6.59,37.6,CNXC.O (콘센트릭스)
TIGO.O,-8.46,43.29,TIGO.O (밀리콤 인터내셔널 셀룰러)
LOPE.O,20.85,32.71,LOPE.O (그랜드 캐년 에듀케이션)
BWIN.O,36.95,53.79,BWIN.O (볼드윈 인슈어런스 그룹)
GBDC.O,3.39,21.43,GBDC.O (골럽 캐피탈 BDC)
FFIN.O,14.59,30.82,FFIN.O (퍼스트 파이낸셜 뱅크셰어스)
NFE.O,30.5,61.85,NFE.O (뉴 포트리스 에너지)
CSWI.O,34.0,29.29,CSWI.O (CSW 인더스트리얼스)
ACIW.O,20.1,33.21,ACIW.O (ACI 월드와이드)
ALKS.O,15.49,43.36,ALKS.O (앨커미스)
COLB.O,7.53,34.79,COLB.O (컬럼비아 뱅킹 시스템)
PTEN.O,14.43,56.38,PTEN.O (패터슨-UTI 에너지)
HWC.O,9.04,36.38,HWC.O (핸콕 휘트니)
URBN.O,11.4,42.98,URBN.O (어반 아웃피터스)
