Cluster,Symbol,Name,Return,Std Dev
0,CHSN.O,샹송 인터내셔널 홀딩,598.23,163.29
0,DISTR.O,Distoken Acquisition Rights Exp 10 Feb 2028,591.58,213.09
0,GODNR.O,Golden Star Acquisition Rights Exp 1 May 2028,594.24,189.1
1,VFS.O,빈패스트 오토,578.56,313.87
2,DJT.O,트럼프 미디어 & 테크놀로지 그룹,577.03,255.31
3,CLSK.O,클린스파크,562.99,358.39
4,COCH.O,엔보이 메디컬,566.84,281.43
4,HUDI.O,화디 인터내셔널 그룹,545.04,277.41
5,GLLIR.O,Globalink Investment Rights Exp 6th Dec 2026,500.23,220.54
5,ESHAR.O,ESH Acquisition Rights Exp 13 June 2028,503.71,225.99
6,WORX.O,에스씨웍스,480.22,440.9
7,BRACR.O,Broad Capital Acquisition Rights,461.92,222.52
8,RENB.O,레노바로,459.8,151.42
9,PAYS.O,페이사인,459.71,296.24
10,ARM.O,암 홀딩스 ADR,427.5,90.19
11,RMBL.O,럼블온,413.58,457.07
12,IBACR.O,IB Acquisition Rights Exp 28 September 2025,411.09,175.77
13,WINVR.O,WinVest Acquisition Right,404.42,216.88
13,RFACR.O,RF Acquisition Rights Exp 1st May 2028,423.15,209.04
13,MSSAR.O,Metal Sky Star Acquisition Rights Exp 31 Mar 2027,402.31,213.16
14,CTRM.O,캐스터 마리타임,388.26,411.79
14,MGOL.O,MGO 글로벌,370.91,398.23
15,BAYAR.O,Bayview Acquisition Rights,378.72,124.32
16,FRHC.O,프리덤 홀딩,375.06,180.39
16,GCT.O,기가클라우드 테크놀로지,368.13,190.3
16,WETH.O,위터치 테크놀로지,343.98,170.44
17,AHI.O,어드밴스드 헬스 인텔리전스,345.16,398.51
17,BGLC.O,바이오넥서스 진 랩,356.12,384.19
17,BCDA.O,바이오카디아,361.87,401.73
18,CODA.O,코다 옥토퍼스 그룹,340.84,225.15
18,ONCO.O,온코네틱스,338.84,244.32
19,AGEN.O,아제너스,337.14,513.84
19,RGS.O,레지스,339.57,513.7
20,OMH.O,오마이홈,332.65,323.66
21,SPI.O,SPI 에너지,327.94,459.52
21,RCON.O,레콘 테크놀러지,354.07,472.26
21,VVOS.O,비보스 테라퓨틱스,313.08,467.77
22,AQUNR.O,Aquaron Acquisition Rights Exp 15th July 2026,319.36,163.52
22,TMTCR.O,TMT Acquisition Rights,327.85,146.07
22,JVSAR.O,JV SPAC Acquisition Rights Exp 26th Nov 2026,311.94,138.01
23,CTNM.O,콘티네움 테라퓨틱스,293.39,81.2
23,MAMO.O,마시모 그룹,317.01,95.96
24,MBRX.O,몰컬린 바이오테크,305.68,434.44
24,BPTH.O,바이오 패스 홀딩스,286.44,428.27
25,IMTE.O,인티그레이티드 미디어 테크놀로지,292.04,398.11
26,DLPN.O,돌핀 엔터테인먼트,282.79,236.36
26,XELB.O,엑셀 브랜즈,283.02,204.64
26,VVPR.O,비보파워 인터내셔널,263.84,242.89
27,BLFS.O,바이오라이프 솔루션스,268.86,155.59
27,XPEL.O,엑스펠,269.43,146.0
27,WTO.O,U타임,269.1,119.04
27,IZM.O,ICZOOM 그룹,279.09,148.74
27,CETUR.O,Cetus Capital Acquisition Rights Exp 31 Mar 2024,265.46,153.82
27,NNAGR.O,99 Acquisition Group Right Exp 25 August 2028,272.61,147.5
28,DRUG.O,브라이트 마인즈 바이오사이언시스,270.61,349.27
29,SCOR.O,컴스코어,268.95,517.7
29,XWEL.O,X웰,268.87,523.22
30,CJJD.O,차이나 조조 드럭스토어,245.74,464.61
30,PAVM.O,파브메드,259.05,447.23
31,ATGL.O,알파 테크놀로지 그룹,240.44,227.41
32,IMRN.O,이뮤론 ADR,237.77,340.08
33,TELO.O,텔로미르 파마슈티컬스,233.69,186.52
33,HAO.O,호희 헬스 테크놀로지,213.29,170.96
33,USEA.O,유나이티드 마리타임,218.48,180.38
33,NXL.O,넥살린 테크놀로지,236.74,189.37
33,BNIXR.O,Bannix Acquisition Right Exp 31st July 2026,218.5,180.09
33,ASCBR.O,A SPAC II Acquisition Rights Exp 15th Oct 2026,241.26,170.48
33,ATMCR.O,AlphaTime Acquisition Rights Exp 1st Mar 2028,226.81,161.61
33,ATMVR.O,AlphaVest Acquisition Rights Exp 04th July 2024,219.7,180.26
34,NCTY.O,더나인 ADR,222.33,299.34
35,XYLO.O,자일로 테크놀로지스 ADR,215.53,484.78
36,CELH.O,셀시어스 홀딩스,204.96,122.6
36,SYRE.O,스파이어 테라퓨틱스,228.36,87.62
36,QTTB.O,Q32 바이오,224.58,107.11
