Cluster,Symbol,Name,Return,Std Dev
0,DYCQR.O,DT Cloud Acquisition Rights,586.23,107.51
1,DJT.O,트럼프 미디어 & 테크놀로지 그룹,582.27,254.43
2,GRAL.O,그레일,573.26,137.09
3,DISTR.O,Distoken Acquisition Rights Exp 10 Feb 2028,577.33,211.43
3,GODNR.O,Golden Star Acquisition Rights Exp 1 May 2028,569.04,187.28
4,CLSK.O,클린스파크,560.38,358.1
5,COCH.O,엔보이 메디컬,550.33,277.81
5,HUDI.O,화디 인터내셔널 그룹,535.07,276.63
6,WINVR.O,WinVest Acquisition Right,538.81,217.41
6,GLLIR.O,Globalink Investment Rights Exp 6th Dec 2026,521.87,219.8
7,WORX.O,에스씨웍스,472.27,440.35
8,BRACR.O,Broad Capital Acquisition Rights,453.9,221.59
8,MSSAR.O,Metal Sky Star Acquisition Rights Exp 31 Mar 2027,474.81,213.25
9,PAYS.O,페이사인,460.76,296.04
10,CHSN.O,샹송 인터내셔널 홀딩,455.25,162.73
11,RMBL.O,럼블온,421.45,456.63
12,RFACR.O,RF Acquisition Rights Exp 1st May 2028,415.48,208.1
13,ARM.O,암 홀딩스 ADR,409.33,89.66
13,WTO.O,U타임,402.24,118.37
14,CTRM.O,캐스터 마리타임,384.91,411.04
14,BGLC.O,바이오넥서스 진 랩,383.87,380.3
15,FRHC.O,프리덤 홀딩,375.47,180.26
15,RENB.O,레노바로,386.86,149.97
16,AHI.O,어드밴스드 헬스 인텔리전스,340.18,397.0
16,MGOL.O,MGO 글로벌,362.53,395.57
16,BCDA.O,바이오카디아,363.87,401.44
17,BAYAR.O,Bayview Acquisition Rights,351.43,121.96
18,CODA.O,코다 옥토퍼스 그룹,341.95,224.99
19,RCON.O,레콘 테크놀러지,356.95,471.93
19,SPI.O,SPI 에너지,323.51,458.99
19,VVOS.O,비보스 테라퓨틱스,334.3,466.52
20,AGEN.O,아제너스,337.19,513.48
20,RGS.O,레지스,335.46,513.35
21,GCT.O,기가클라우드 테크놀로지,347.13,189.33
21,HAO.O,호희 헬스 테크놀로지,316.47,172.75
22,OMH.O,오마이홈,310.89,321.27
23,SYRE.O,스파이어 테라퓨틱스,305.91,86.61
23,CTNM.O,콘티네움 테라퓨틱스,308.36,78.62
23,JUNE.O,주니,296.44,60.0
24,MBRX.O,몰컬린 바이오테크,316.27,433.96
24,IMTE.O,인티그레이티드 미디어 테크놀로지,282.92,397.56
24,BPTH.O,바이오 패스 홀딩스,289.78,427.99
25,IZM.O,ICZOOM 그룹,288.83,147.7
