Cluster,Symbol,Name,Current_Price,Expected_Annual_Return,Current_RSI,Current_MA_Short,Current_MA_Long,MA_Short_Window,MA_Long_Window,RSI_Window,RSI_Buy_Threshold,RSI_Sell_Threshold,Stop_Loss_Percent,Take_Profit_Percent,Return,Std Dev
19,005257,녹십자홀딩스2우,28350.0,63.21,37.04,29410.0,27090.83,5,120,14,44,64,1.0,10.0,44.81,71.08
78,570091,한투 인버스 유로스탁스50 ETN(H) C,8745.0,58.45,35.63,8808.0,8348.21,5,120,14,44,64,1.0,10.0,-7.61,13.11
23,112610,씨에스윈드,66800.0,38.68,43.1,64140.0,50966.25,5,120,14,44,64,1.0,10.0,31.97,50.5
25,005110,한창,1254.0,31.17,31.61,1254.0,1241.88,5,120,14,34,74,1.0,10.0,29.67,74.18
33,023450,동남합성,34350.0,17.95,35.97,34380.0,32135.83,5,120,14,44,74,1.0,10.0,23.12,40.54
97,377740,바이오노트,4530.0,3.66,26.15,4633.0,4227.0,5,120,14,34,64,1.0,10.0,-37.41,34.8
65,075180,새론오토모티브,3900.0,-7.62,32.52,3885.0,3867.33,5,120,14,44,64,1.0,10.0,3.98,27.78
78,500010,신한 인버스 다우존스지수 선물 ETN(H),3710.0,-11.35,39.81,3743.0,3699.62,5,120,14,44,64,1.0,10.0,-9.2,17.31
78,225030,TIGER 미국S&P500선물인버스(H),3150.0,-13.23,34.59,3210.0,3197.88,5,120,14,44,64,1.0,10.0,-10.74,17.54
19,019170,신풍제약,17900.0,-21.13,38.17,15812.0,12986.17,5,120,14,44,64,1.0,10.0,41.81,65.2
12,019175,신풍제약우,29550.0,-33.23,41.22,28110.0,22183.0,5,120,14,44,64,1.0,10.0,66.79,78.98
84,013890,지누스,15760.0,-36.67,33.12,15424.0,13995.42,5,120,14,44,64,1.0,10.0,-15.55,49.5
93,363280,티와이홀딩스,3720.0,-58.05,27.29,3709.0,3627.12,5,120,14,34,64,1.0,10.0,-36.28,41.6
66,570064,한투 인버스 베트남 VN30 선물 ETN(H),9705.0,-67.19,41.6,9877.0,9769.62,5,120,14,44,64,1.0,10.0,1.4,22.0
100,460850,동국씨엠,7050.0,-83.81,33.91,6826.0,6751.83,5,120,14,34,64,1.0,10.0,-50.44,43.98
59,530092,삼성 인버스 코스피 200 선물 ETN,10510.0,-96.73,43.01,10694.0,10293.75,5,120,14,44,74,1.0,10.0,4.11,18.55
59,520038,미래에셋 인버스 코스피200 선물 ETN,10555.0,-96.74,43.49,10753.0,10345.04,5,120,14,44,74,1.0,10.0,4.13,18.63
59,500061,신한 인버스 코스피 200 선물 ETN,10540.0,-96.82,43.12,10740.0,10329.83,5,120,14,44,74,1.0,10.0,4.12,18.49
99,500076,신한 S&P500 VIX S/T 선물 ETN D,5165.0,-100.0,14.5,5980.0,5233.46,5,120,14,34,64,1.0,10.0,-49.64,65.03
