Cluster,Symbol,Name,Current_Price,Expected_Annual_Return,Current_RSI,Current_MA_Short,Current_MA_Long,MA_Short_Window,MA_Long_Window,RSI_Window,RSI_Buy_Threshold,RSI_Sell_Threshold,Stop_Loss_Percent,Take_Profit_Percent,Return,Std Dev
172,NUTX.O,뉴텍스 헬스,12.96,16991.82,14.45,11.26,9.02,5,120,14,34,64,1.0,10.0,-78.79,147.03
131,CSLR.O,컴플리트 솔라리아,1.62,297.95,24.47,1.54,1.07,5,120,14,34,74,1.0,10.0,-0.24,109.48
132,GDEV.O,GDEV,2.86,221.84,33.56,2.72,2.37,5,120,14,34,64,1.0,10.0,-12.75,78.41
130,EPOW.O,선라이즈 뉴 에너지,0.939,209.77,34.59,0.84,0.78,5,120,14,44,64,1.0,10.0,-6.69,93.95
83,ERII.O,에너지 리커버리,16.62,147.68,41.75,16.63,14.36,5,120,14,44,74,1.0,10.0,36.76,76.0
24,ATMVR.O,AlphaVest Acquisition Rights Expiry 22nd December 2024,0.135,123.39,40.86,0.13,0.1,5,120,14,44,64,1.0,10.0,282.51,180.54
166,PRE.O,프레네틱스 글로벌,5.4199,95.93,14.49,5.46,5.24,5,120,14,34,64,1.0,10.0,-62.83,85.64
26,XPEL.O,엑스펠,44.44,84.3,40.92,44.9,43.39,5,120,14,44,74,1.0,10.0,275.73,146.04
97,GSUN.O,골든 선 헬스 테크놀로지 그룹,7.95,29.98,32.14,7.95,5.97,5,120,14,34,64,1.0,10.0,20.73,192.31
105,HFBL.O,홈 페더럴 뱅코프 오브 루이지아나,13.7301,25.5,39.32,13.12,11.89,5,120,14,44,64,1.0,10.0,15.55,35.23
93,PENN.O,펜 엔터테인먼트,18.52,17.24,40.6,18.6,17.72,5,120,14,44,64,1.0,10.0,25.47,52.26
74,AUPH.O,오리니아 파마슈티컬스,5.59,13.21,42.55,5.47,5.37,5,120,14,44,64,1.0,10.0,53.99,128.79
105,MASI.O,마시모,123.93,9.33,40.66,126.98,126.92,5,120,14,44,64,1.0,10.0,19.27,34.08
98,SBUX.O,스타벅스,93.9,5.79,38.28,83.53,82.34,5,120,14,44,64,1.0,10.0,19.54,27.38
95,ACHC.O,아카디아 헬스케어,72.67,4.37,42.85,71.99,71.62,5,120,14,44,64,1.0,10.0,26.23,41.59
113,PLMIU.O,Plum Acquisition I Units,11.75,3.37,32.9,11.17,10.9,5,120,14,44,64,1.0,10.0,7.55,22.75
146,HOUR.O,아워 루프,1.33,0.0,33.65,1.15,1.1,5,120,14,34,64,1.0,10.0,-21.72,95.77
70,KZIA.O,카지아 테라퓨틱스 ADR,0.3574,-3.75,33.75,0.4,0.32,5,120,14,34,64,1.0,10.0,75.15,148.31
91,MKTX.O,마켓액세스 홀딩스,240.95,-8.79,43.82,236.98,212.18,5,120,14,44,64,1.0,10.0,28.43,33.01
130,BDSX.O,바이오데식스,1.72,-10.3,38.39,1.66,1.5,5,120,14,44,64,1.0,10.0,-7.81,95.33
60,RTC.O,푸웨이 필름스,8.09,-14.52,38.92,8.16,5.46,5,120,14,44,64,1.0,10.0,86.6,128.1
134,OPINL.O,오피스 프로퍼티 인컴 트러스트 선순위 채권 6.375% 만기 2050년,11.45,-16.73,31.68,11.22,10.74,5,120,14,34,74,1.0,10.0,-14.43,24.59
105,PYPL.O,페이팔 홀딩스,66.14,-17.18,41.7,64.74,62.62,5,120,14,44,64,1.0,10.0,14.75,38.17
139,CHR.O,치어 홀딩,2.65,-20.48,33.04,2.65,2.63,5,120,14,34,64,1.0,10.0,-9.94,84.63
105,OMCL.O,옴니셀,41.56,-21.63,33.58,40.94,29.4,5,120,14,44,64,1.0,10.0,16.78,37.55
95,MLAB.O,메사 래보라토리스,123.27,-21.65,43.33,122.74,105.88,5,120,14,44,64,1.0,10.0,19.78,36.34
93,MTCH.O,매치 그룹,34.17,-22.27,41.64,34.44,32.84,5,120,14,44,64,1.0,10.0,24.06,47.89
