Cluster,Symbol,Name,Return,Std Dev
0,CEG.O,콘스텔레이션 에너지,91.57,38.92
1,ENPH.O,인페이즈 에너지,72.58,80.4
1,MRNA.O,모더나,81.42,73.11
2,TSLA.O,테슬라,71.23,56.32
2,CRWD.O,크라우드 스트라이크 홀딩스,70.12,58.22
2,BLDR.K,빌더스 퍼스트소스,72.23,44.8
3,NVDA.O,엔비디아,62.5,45.01
3,AMD.O,어드밴스드 마이크로 디바이시스(AMD),46.44,55.96
3,SMCI.O,슈퍼 마이크로 컴퓨터,57.02,55.97
3,NFLX.O,넷플릭스,46.85,49.9
3,ANET.K,아리스타 네트웍스,51.55,43.44
3,URI,유나이티드 렌탈스,49.39,44.51
3,HWM,하우멧 에어로스페이스,63.7,39.44
4,AAPL.O,애플,53.17,87.26
4,NEE,넥스트에라 에너지,36.25,85.41
4,CZR.O,시저스 엔터테인먼트,40.19,84.94
5,AMZN.O,아마존닷컴,35.13,32.55
5,AVGO.O,브로드컴,42.77,34.69
5,LRCX.O,램 리서치,40.33,37.81
5,NOW,서비스나우,44.16,40.67
5,PANW.O,팔로 알토 네트웍스,43.52,44.56
5,KLAC.O,KLA,37.04,35.12
5,REGN.O,리제네론 파마슈티컬스,40.8,37.33
5,TDG,트랜스다임 그룹,35.45,31.21
5,VST,비스트라 에너지,35.55,34.91
5,MPWR.O,모놀리식 파워 시스템즈,42.24,40.08
5,TT,트레인 테크놀로지,39.07,31.63
5,CDNS.O,케이던스 디자인 시스템즈,38.38,29.87
5,FTNT.O,포티넷,40.15,41.17
5,CARR.K,캐리어 글로벌,44.95,33.05
5,FICO.K,페어 아이작,42.55,34.05
6,META.O,메타 플랫폼스,33.68,40.05
6,MU.O,마이크론 테크놀로지,35.24,46.34
6,LULU.O,룰루레몬 애슬레티카,31.39,40.13
6,ON.O,온 세미콘덕터,31.24,44.48
6,NXPI.O,NXP 세미콘덕터,35.24,42.1
6,VRTX.O,버텍스 파마슈티컬,31.94,43.96
6,DECK.K,덱커 아웃도어,34.9,42.41
6,ULTA.O,울타 뷰티,31.72,37.92
6,PHM,풀티 그룹,29.9,39.23
6,DXCM.O,덱스컴,37.71,50.79
6,ALGN.O,얼라인 테크놀로지,35.55,45.87
6,FANG.O,다이아몬드백 에너지,38.85,48.44
6,GNRC.K,제네락 홀딩스,29.42,43.08
6,MOH,몰리나 헬스케어,31.34,39.25
6,PAYC.K,페이콤 소프트웨어,39.15,46.48
6,PODD.O,인슐릿,30.52,41.03
6,EPAM.K,이팸 시스템즈,36.43,43.88
7,MSFT.O,마이크로소프트,27.21,25.7
7,GOOGL.O,알파벳 Class A,26.19,27.18
7,GOOG.O,알파벳 Class C,24.93,27.93
7,LLY,일라이 릴리,30.18,24.65
7,UNH,유나이티드헬스 그룹,26.18,25.03
7,MA,마스터카드,28.5,27.19
7,INTU.O,인튜이트,27.88,29.08
7,SPGI.K,S&P 글로벌,25.84,25.33
7,ORLY.O,오레일리 오토모티브,28.86,25.38
7,DPZ,도미노 피자,35.51,29.11
7,MCO,무디스,28.79,28.19
7,BSX,보스턴 사이언티픽,24.11,28.16
7,MSCI.K,MSCI,27.63,30.05
7,SNPS.O,시놉시스,31.27,26.19
7,STZ,컨스텔레이션 브랜즈,26.76,28.58
7,POOL.O,풀,26.28,28.81
7,TSCO.O,트랙터 서플라이,27.14,28.76
7,ROST.O,로스 스토어스,23.9,29.19
7,CDW.O,CDW,30.46,27.91
7,WST,웨스트 파마슈티컬 서비시즈,27.17,27.23
7,NVR,NVR,24.46,28.96
7,CTAS.O,신타스,30.98,24.68
7,IDXX.O,아이덱스 래보라토리스,26.56,28.74
7,CPAY.K,콜페이,24.45,30.53
7,TYL,타일러 테크놀로지스,33.77,28.68
7,IT,가트너,27.82,27.82
7,VLTO.K,베랄토,25.66,27.47
7,ROL,롤린스,24.31,29.22
8,AMAT.O,어플라이드 머티어리얼즈,31.87,36.02
8,CRM,세일즈포스,26.54,36.13
8,ADBE.O,어도비,30.4,31.9
8,CMG,치폴레 멕시칸 그릴,31.35,34.27
8,BKNG.O,부킹 홀딩스,30.2,32.43
8,LEN,레나 Class A,26.91,36.71
8,DHI,D R 호턴,29.15,35.69
8,TMUS.O,T-모바일 US,28.48,34.37
8,ISRG.O,인튜이티브 서지컬,25.75,31.59
8,BX,블랙스톤,27.11,34.77
8,HCA,HCA 헬스케어,26.15,33.8
8,ODFL.O,올드 도미니언 프라이트 라인,30.19,32.93
8,EW,에드워즈 라이프사이언시스,23.76,32.05
8,KKR,KKR & Co,25.66,34.41
8,EA.O,일렉트로닉 아츠,23.61,31.79
8,TER.O,테라다인,30.1,37.36
8,ADSK.O,오토데스크,25.8,36.03
8,CNC,센틴,27.92,35.74
8,TTWO.O,테이크-투 인터랙티브 소프트웨어,29.43,34.87
8,GEHC.O,GE HealthCare Technologies Inc,26.37,31.06
8,PWR,콴타 서비스,26.03,32.25
8,CSGP.O,코스타 그룹,29.42,31.03
8,GDDY.K,고대디,27.68,34.94
8,PTC.O,PTC,25.38,33.01
8,AMP,아메리프라이즈 파이낸셜,25.37,32.63
8,ZBRA.O,지브라 테크놀로지스,27.7,36.1
8,DFS,디스커버 파이낸셜 서비스,24.2,35.04
8,MKTX.O,마켓액세스 홀딩스,27.45,32.98
9,UBER.K,우버 테크놀로지스,28.46,54.2
9,FSLR.O,퍼스트 솔라,19.67,53.19
