ticker,name,cluster,ma_short_window,ma_long_window,rsi_window,rsi_buy_threshold,rsi_sell_threshold,stop_loss_percent,take_profit_percent,Best Annual Returns
GDEV.O,GDEV,141,5,120,14,39.0,54.0,1.0,10.0,2.367531180809518
ACRS.O,애클래리스 테라퓨틱스,89,5,120,14,39.0,54.0,1.0,10.0,1.7469933712028771
CCLDO.O,케어 클라우드 우선주 시리즈 B 8.75%,125,5,120,14,39.0,54.0,1.0,10.0,1.2101551927832
ZAPP.O,잽 일렉트릭 비이클스 그룹,98,5,60,14,29.0,54.0,1.0,10.0,1.062456462334611
SSBI.O,서밋 스테이트 뱅크,58,5,60,14,39.0,74.0,1.0,10.0,1.020094693193446
AUID.O,오스아이디,121,5,120,14,44.0,54.0,1.0,10.0,0.513483579712926
PODD.O,인슐릿,92,5,120,14,49.0,54.0,1.0,10.0,0.3783846279962688
ACAD.O,아카디아 파마슈티컬스,74,5,120,14,49.0,54.0,1.0,10.0,0.3692091853638011
MGPI.O,MGP 인그리디언츠,92,5,120,14,49.0,54.0,1.0,10.0,0.12467239411782005
CSLR.O,컴플리트 솔라리아,140,5,120,14,29.0,54.0,1.0,10.0,0.13301064478207825
ICLK.O,i클릭 인터렉티브 아시아 그룹 ADR,141,5,120,14,39.0,54.0,1.0,10.0,0.09834486358418548
RTC.O,푸웨이 필름스,60,5,120,14,44.0,54.0,1.0,10.0,0.05683044351538746
AUPH.O,오리니아 파마슈티컬스,72,5,120,14,44.0,54.0,1.0,10.0,0.054822854332912785
SSRM.O,SSR 마이닝,113,5,60,14,34.0,54.0,1.0,10.0,0.02046521598244122
XELB.O,엑셀 브랜즈,22,5,60,14,49.0,64.0,1.0,10.0,0.0026386360255534758
KRMD.O,코루 메디컬 시스템스,74,5,120,14,49.0,54.0,1.0,10.0,-0.021920545238029554
OESX.O,오리온 에너지 시스템즈,105,5,120,14,39.0,54.0,1.0,10.0,-0.016351989601511185
HUIZ.O,후이쩌 홀딩 ADR,141,5,120,14,39.0,54.0,1.0,10.0,-0.16720648747507882
PDSB.O,PDS 바이오테크놀러지,104,5,60,14,44.0,54.0,1.0,10.0,-0.18387763591756245
CRCT.O,크리컷,135,5,120,14,39.0,54.0,1.0,10.0,-0.1876218547094155
FLGT.O,펄젠트 제네틱스,74,5,120,14,49.0,54.0,1.0,10.0,-0.18908967956612355
TCX.O,투카우스,92,5,120,14,49.0,54.0,1.0,10.0,-0.19665188549873291
LEDS.O,세미LEDS,96,5,60,14,44.0,64.0,1.0,10.0,-0.20317072395029512
GAN.O,갠,141,5,120,14,39.0,54.0,1.0,10.0,-0.22939351094159166
EEIQ.O,에픽퀘스트 에듀케이션 그룹 인터내셔널,45,5,60,14,44.0,74.0,1.0,10.0,-0.23143272783051894
RXT.O,랙스페이스 테크놀로지,141,5,120,14,39.0,54.0,1.0,10.0,-0.23138709493429788
OMCL.O,옴니셀,106,5,120,14,39.0,54.0,1.0,10.0,-0.25406145323022233
JOUT.O,존슨 아웃도어스,100,5,120,14,39.0,54.0,1.0,10.0,-0.2558761703796846
OPI.O,오피스 프로퍼티 인컴 트러스트,139,5,60,14,34.0,54.0,1.0,10.0,-0.27540236599281853
ADPT.O,어댑티브 바이오테크놀러지,141,5,120,14,39.0,54.0,1.0,10.0,-0.3880059070616897
AEHL.O,안텔로페 엔터프라이즈 홀딩스,104,5,60,14,44.0,54.0,1.0,10.0,-0.3977876173913796
TLRY.O,틸레이 브랜즈,104,5,60,14,44.0,54.0,1.0,10.0,-0.41314810721947315
SLDB.O,솔리드 바이오사이언스,104,5,60,14,44.0,54.0,1.0,10.0,-0.42745534611278857
HAIN.O,하인 셀레셜 그룹,115,5,120,14,34.0,54.0,1.0,10.0,-0.44755350577986164
PRAX.O,프락시스 프리시젼 메디신,104,5,60,14,44.0,54.0,1.0,10.0,-0.46812936079622103
IMUX.O,이뮤닉,96,5,60,14,44.0,64.0,1.0,10.0,-0.474232196191159
LPSN.O,라이브퍼슨,112,5,60,14,34.0,54.0,1.0,10.0,-0.5042655694956558
CYCN.O,싸이클러리온 테라퓨틱스,121,5,120,14,44.0,54.0,1.0,10.0,-0.5363278171796719
VIGL.O,비질 뉴로사이언스,96,5,60,14,44.0,64.0,1.0,10.0,-0.5077540777701015
CHR.O,치어 홀딩,141,5,120,14,39.0,54.0,1.0,10.0,-0.5103929673484906
ARBE.O,아브 로보틱스,141,5,120,14,39.0,54.0,1.0,10.0,-0.5170964605747612
IRBT.O,아이로봇,113,5,60,14,34.0,54.0,1.0,10.0,-0.527201577532902
AXDX.O,엑셀러레이트 다이아그노스틱스,51,5,120,14,39.0,54.0,1.0,10.0,-0.6001481603026585
ISPO.O,인스피라토,38,5,60,14,29.0,54.0,1.0,10.0,-0.6022823073329978
AEI.O,알셋,153,5,60,14,29.0,54.0,1.0,10.0,-0.648341252781943
VERO.O,비너스 컨셉,153,5,60,14,29.0,54.0,1.0,10.0,-0.6444781194204446
OPGN.O,옵젠,81,5,120,14,29.0,54.0,1.0,10.0,-0.6552282630811497
KA.O,키네타,151,5,60,14,29.0,54.0,1.0,10.0,-0.6677528391967208
EGRX.O,이글 파마슈티컬스,113,5,60,14,34.0,54.0,1.0,10.0,-0.6722779734514885
ASCBR.O,A SPAC II Acquisition Rights Exp 15th Oct 2026,34,5,120,14,49.0,54.0,1.0,10.0,-0.6790824635060009
RCRT.O,리쿠르터닷컴 그룹,153,5,60,14,29.0,54.0,1.0,10.0,-0.5870024664811597
SHMD.O,슈미드 그룹,139,5,60,14,34.0,54.0,1.0,10.0,-0.689458090250576
ATER.O,아테리안,153,5,60,14,29.0,54.0,1.0,10.0,-0.7222700531172015
EJH.O,E-홈 하우스홀드 서비스 홀딩스,174,5,120,14,29.0,54.0,1.0,10.0,-0.8797666945458351
AVTX.O,아발로 테라퓨틱스,145,5,120,14,29.0,54.0,1.0,10.0,-0.9290160609593201
ONMD.O,원메드넷,77,5,120,14,34.0,59.0,1.0,10.0,-0.9600998001888984
