,Return,Std Dev,Symbol(Name)
247540,92.07,60.42,247540 (에코프로비엠)
196170,103.67,68.84,196170 (알테오젠)
086520,61.74,58.36,086520 (에코프로)
028300,72.13,74.22,028300 (HLB)
348370,99.63,77.91,348370 (엔켐)
000250,59.07,56.54,000250 (삼천당제약)
068760,36.38,55.17,068760 (셀트리온제약)
058470,33.84,35.3,058470 (리노공업)
214150,47.27,49.06,214150 (클래시스)
403870,139.17,66.76,403870 (HPSP)
277810,113.13,69.39,277810 (레인보우로보틱스)
141080,45.5,59.38,141080 (리가켐바이오)
263750,28.08,50.03,263750 (펄어비스)
145020,33.07,49.29,145020 (휴젤)
257720,208.23,85.06,257720 (실리콘투)
089030,38.56,46.77,089030 (테크윙)
039030,34.27,50.34,039030 (이오테크닉스)
357780,12.37,40.61,357780 (솔브레인)
078600,42.3,54.91,078600 (대주전자재료)
005290,29.41,47.5,005290 (동진쎄미켐)
035900,39.32,51.81,035900 (JYP Ent.)
240810,22.96,44.75,240810 (원익IPS)
041510,39.52,51.05,041510 (에스엠)
237690,25.65,55.09,237690 (에스티팜)
178320,33.99,47.21,178320 (서진시스템)
036830,30.37,50.21,036830 (솔브레인홀딩스)
036930,18.6,48.72,036930 (주성엔지니어링)
065350,41.39,59.31,065350 (신성델타테크)
204270,49.64,57.63,204270 (제이앤티씨)
039200,49.24,64.84,039200 (오스코텍)
293490,-17.55,49.04,293490 (카카오게임즈)
417200,39.04,90.41,417200 (LS머트리얼즈)
064760,34.87,47.9,064760 (티씨케이)
035760,1.48,35.83,035760 (CJ ENM)
137400,42.15,52.59,137400 (피엔티)
067160,39.4,55.5,067160 (SOOP)
214450,13.58,46.0,214450 (파마리서치)
112040,31.89,63.83,112040 (위메이드)
298380,42.05,66.02,298380 (에이비엘바이오)
031980,32.84,48.82,031980 (피에스케이홀딩스)
121600,41.72,57.88,121600 (나노신소재)
033100,50.43,58.91,033100 (제룡전기)
232140,47.73,54.42,232140 (와이씨)
140860,60.24,45.35,140860 (파크시스템스)
328130,113.92,79.86,328130 (루닛)
087010,42.49,67.26,087010 (펩트론)
095340,41.75,52.75,095340 (ISC)
225570,28.26,61.75,225570 (넥슨게임즈)
067630,55.05,76.12,067630 (HLB생명과학)
166090,54.0,52.85,166090 (하나머티리얼즈)
253450,-1.3,38.64,253450 (스튜디오드래곤)
352480,89.02,56.1,352480 (씨앤씨인터내셔널)
281740,66.68,55.87,281740 (레이크머티리얼즈)
214370,16.21,49.6,214370 (케어젠)
084370,31.66,47.64,084370 (유진테크)
140410,32.96,59.38,140410 (메지온)
222800,28.99,49.55,222800 (심텍)
086900,34.08,54.07,086900 (메디톡스)
310210,115.23,78.17,310210 (보로노이)
096530,31.08,56.37,096530 (씨젠)
950160,-14.95,47.78,950160 (코오롱티슈진)
317330,57.4,63.95,317330 (덕산테코피아)
051980,39.0,81.24,051980 (중앙첨단소재)
319660,49.25,51.51,319660 (피에스케이)
393890,-0.88,56.02,393890 (더블유씨피)
018290,34.39,61.89,018290 (브이티)
067310,24.92,51.97,067310 (하나마이크론)
195940,-12.25,43.84,195940 (HK이노엔)
440110,1.07,84.87,440110 (파두)
287410,39.32,41.72,287410 (제이시스메디칼)
047920,49.95,71.52,047920 (HLB제약)
074600,38.89,45.83,074600 (원익QnC)
025320,24.96,60.98,025320 (시노펙스)
056190,15.22,36.49,056190 (에스에프에이)
213420,27.2,49.84,213420 (덕산네오룩스)
383310,54.94,80.4,383310 (에코프로에이치엔)
365340,3.97,49.57,365340 (성일하이텍)
078130,30.9,61.11,078130 (국일제지)
098460,31.5,43.28,098460 (고영)
085660,17.54,51.63,085660 (차바이오텍)
183300,35.49,47.66,183300 (코미코)
036540,13.87,51.0,036540 (SFA반도체)
241710,29.28,52.17,241710 (코스메카코리아)
009520,38.29,57.11,009520 (포스코엠텍)
036810,44.79,56.22,036810 (에프에스티)
042000,19.91,67.3,042000 (카페24)
119860,14.2,44.18,119860 (커넥트웨이브)
086450,21.31,36.1,086450 (동국제약)
064550,41.81,68.66,064550 (바이오니아)
278280,24.96,51.26,278280 (천보)
399720,111.79,82.07,399720 (가온칩스)
101490,28.59,50.84,101490 (에스앤에스텍)
115450,25.42,67.74,115450 (HLB테라퓨틱스)
418550,36.69,73.41,418550 (제이오)
222080,35.79,53.72,222080 (씨아이에스)
048410,36.34,75.9,048410 (현대바이오)
025900,24.54,47.83,025900 (동화기업)
122870,13.63,46.36,122870 (와이지엔터테인먼트)
272290,12.38,46.55,272290 (이녹스첨단소재)
336570,39.34,43.3,336570 (원텍)
131970,35.01,50.83,131970 (두산테스나)
253590,64.89,58.96,253590 (네오셈)
015750,13.38,46.24,015750 (성우하이텍)
335890,59.8,45.78,335890 (비올)
136510,43.75,66.42,136510 (스마트솔루션즈)
003380,-8.31,40.39,003380 (하림지주)
348210,45.09,46.79,348210 (넥스틴)
237880,13.0,50.12,237880 (클리오)
058970,81.26,74.25,058970 (엠로)
420770,-17.38,65.67,420770 (기가비스)
080220,41.86,60.53,080220 (제주반도체)
041190,55.15,69.16,041190 (우리기술투자)
215200,18.93,40.26,215200 (메가스터디교육)
194480,19.24,63.27,194480 (데브시스터즈)
297890,39.97,65.11,297890 (HB솔루션)
189300,34.42,50.99,189300 (인텔리안테크)
131290,22.9,54.03,131290 (티에스이)
039440,50.62,55.8,039440 (에스티아이)
376300,-16.87,62.02,376300 (디어유)
099190,17.73,40.91,099190 (아이센스)
114840,125.31,60.15,114840 (아이패밀리에스씨)
101360,114.04,100.75,101360 (에코앤드림)
007390,72.01,85.02,007390 (네이처셀)
053030,27.72,62.86,053030 (바이넥스)
053800,24.27,57.83,053800 (안랩)
199800,83.57,73.22,199800 (툴젠)
069080,18.15,54.04,069080 (웹젠)
340570,47.33,50.22,340570 (티앤엘)
290650,36.75,52.34,290650 (엘앤씨바이오)
251970,26.57,46.22,251970 (펌텍코리아)
372170,77.4,71.64,372170 (윤성에프앤씨)
228760,25.8,65.07,228760 (지노믹트리)
079370,36.03,48.42,079370 (제우스)
058610,18.45,43.83,058610 (에스피지)
046890,-3.19,41.29,046890 (서울반도체)
030520,22.19,47.2,030520 (한글과컴퓨터)
358570,44.47,70.12,358570 (지아이이노베이션)
099320,19.7,46.21,099320 (쎄트렉아이)
460930,-69.77,89.97,460930 (현대힘스)
095610,29.98,51.83,095610 (테스)
200130,15.51,44.41,200130 (콜마비앤에이치)
084850,11.15,51.79,084850 (아이티엠반도체)
059090,36.84,58.11,059090 (미코)
060370,26.91,49.14,060370 (LS마린솔루션)
161580,18.72,55.66,161580 (필옵틱스)
025980,38.55,62.6,025980 (아난티)
215000,10.09,36.97,215000 (골프존)
078340,22.76,52.05,078340 (컴투스)
032500,25.59,50.89,032500 (케이엠더블유)
144510,11.49,59.15,144510 (지씨셀)
171090,45.15,70.04,171090 (선익시스템)
179900,51.72,61.56,179900 (유티아이)
394280,115.57,83.43,394280 (오픈엣지테크놀로지)
082920,19.54,38.67,082920 (비츠로셀)
094360,67.11,63.64,094360 (칩스앤미디어)
082270,28.61,60.31,082270 (젬백스)
455900,-91.8,70.91,455900 (엔젤로보틱스)
110990,35.29,57.61,110990 (디아이티)
091120,30.88,49.66,091120 (이엠텍)
091700,12.83,43.14,091700 (파트론)
006730,5.45,36.16,006730 (서부T&D)
445090,186.94,107.96,445090 (에이직랜드)
095500,18.35,55.61,095500 (미래나노텍)
095660,8.08,51.32,095660 (네오위즈)
104830,12.87,38.72,104830 (원익머트리얼즈)
032190,20.09,45.0,032190 (다우데이타)
378340,-53.96,81.71,378340 (필에너지)
206650,37.69,64.37,206650 (유바이오로직스)
102710,20.1,47.38,102710 (이엔에프테크놀로지)
256840,47.53,70.29,256840 (한국비엔씨)
068240,18.07,47.24,068240 (다원시스)
314930,38.5,61.67,314930 (바이오다인)
252990,9.22,53.08,252990 (샘씨엔에스)
060280,14.17,51.68,060280 (큐렉소)
372320,130.7,89.08,372320 (큐로셀)
304360,188.05,102.86,304360 (에스바이오메딕스)
089980,25.58,49.69,089980 (상아프론테크)
397030,69.75,70.87,397030 (에이프릴바이오)
166480,4.75,61.25,166480 (코아스템켐온)
089010,26.49,52.1,089010 (켐트로닉스)
950140,32.96,55.58,950140 (잉글우드랩)
360070,58.91,77.23,360070 (탑머티리얼)
439090,-18.56,78.81,439090 (마녀공장)
034950,13.74,16.65,034950 (한국기업평가)
114190,22.57,52.54,114190 (강원에너지)
049070,17.38,44.24,049070 (인탑스)
389020,106.39,94.11,389020 (자람테크놀로지)
294090,52.47,82.51,294090 (이오플로우)
206640,8.84,58.27,206640 (바디텍메드)
230360,13.46,49.8,230360 (에코마케팅)
338220,21.66,69.7,338220 (뷰노)
043150,17.81,44.2,043150 (바텍)
107640,130.87,109.73,107640 (한중엔시에스)
265520,2.09,43.1,265520 (AP시스템)
101160,27.52,50.77,101160 (월덱스)
122640,52.18,65.35,122640 (예스티)
243070,2.89,42.23,243070 (휴온스)
093320,35.35,49.51,093320 (케이아이엔엑스)
064800,26.08,57.33,064800 (포니링크)
160190,-99.98,88.68,160190 (하이젠알앤엠)
220100,28.84,66.85,220100 (퓨쳐켐)
099430,2.56,46.83,099430 (바이오플러스)
151860,19.44,52.45,151860 (KG에코솔루션)
108860,24.45,57.67,108860 (셀바스AI)
005160,11.57,41.3,005160 (동국산업)
416180,72.51,102.85,416180 (신성에스티)
323990,77.79,92.75,323990 (박셀바이오)
041020,17.66,67.0,041020 (폴라리스오피스)
089970,26.36,50.02,089970 (브이엠)
347850,9.81,95.84,347850 (디앤디파마텍)
051370,22.98,56.88,051370 (인터플렉스)
218410,14.0,43.94,218410 (RFHIC)
060250,32.81,49.43,060250 (NHN KCP)
094170,39.91,62.42,094170 (동운아나텍)
036200,36.75,52.13,036200 (유니셈)
033500,18.89,43.52,033500 (동성화인텍)
200670,14.12,49.38,200670 (휴메딕스)
319400,14.84,48.4,319400 (현대무벡스)
027360,35.24,52.94,027360 (아주IB투자)
078350,26.42,50.53,078350 (한양디지텍)
148150,29.92,54.77,148150 (세경하이테크)
029960,26.0,46.63,029960 (코엔텍)
200710,39.28,61.75,200710 (에이디테크놀로지)
136480,3.56,41.86,136480 (하림)
243840,25.79,48.42,243840 (신흥에스이씨)
425040,90.67,111.22,425040 (티이엠씨)
041830,31.62,50.84,041830 (인바디)
126700,25.59,49.87,126700 (하이비젼시스템)
031330,25.49,50.03,031330 (에스에이엠티)
045100,17.46,43.01,045100 (한양이엔지)
013030,14.83,40.32,013030 (하이록코리아)
