Cluster,Symbol,Name,Return,Std Dev
0,NVDA.O,엔비디아,62.15,45.01
0,AMD.O,어드밴스드 마이크로 디바이시스(AMD),45.37,55.98
0,ACLS.O,액셀리스 테크놀로지스,43.47,53.95
1,AVGO.O,브로드컴,41.99,34.7
1,MU.O,마이크론 테크놀로지,35.17,46.35
1,AMAT.O,어플라이드 머티어리얼즈,31.66,36.03
1,LRCX.O,램 리서치,40.39,37.81
1,ASML.O,ASML 홀딩 ADR,35.83,34.32
1,ENTG.O,인테그리스,38.02,39.77
1,KLAC.O,KLA,36.75,35.13
1,NXPI.O,NXP 세미콘덕터,34.94,42.13
1,MPWR.O,모놀리식 파워 시스템즈,41.94,40.1
1,TER.O,테라다인,29.69,37.38
1,ON.O,온 세미콘덕터,30.23,44.47
1,LSCC.O,래티스 세미컨덕터,32.86,47.88
2,MRVL.O,마벨 테크놀로지 그룹,20.68,41.6
2,AMKR.O,앰코 테크놀로지,28.66,47.63
2,SWKS.O,스카이웍스 솔루션스,23.62,40.62
2,QRVO.O,코보,15.15,42.2
2,COHR.K,코히런트,23.99,45.93
2,RMBS.O,램버스,21.15,44.45
2,GFS.O,글로벌파운드리,16.68,49.61
2,ALGM.O,알레그로 마이크로시스템즈,26.35,46.29
3,QCOM.O,퀄컴,19.7,32.9
3,TSM,타이완 반도체 매뉴팩처링 ADR,27.82,29.56
3,TXN.O,텍사스 인스트루먼트,20.07,26.69
3,INTC.O,인텔,8.01,30.53
3,MCHP.O,마이크로칩 테크놀러지,20.46,33.34
3,ADI.O,애널로그 디바이시스,20.6,28.76
4,WOLF.K,울프스피드,-16.95,74.43
