Cluster,Symbol,Name,Current_Price,Expected_Annual_Return,Current_RSI,Current_MA_Short,Current_MA_Long,MA_Short_Window,MA_Long_Window,RSI_Window,RSI_Buy_Threshold,RSI_Sell_Threshold,Stop_Loss_Percent,Take_Profit_Percent,Return,Std Dev
128,BHRB.O,버크 & 허버트 뱅크 & 트러스트,68.72,146079.8,33.46,64.28,51.49,5,60,14,34,54,1.0,10.0,-5.47,41.19
152,SLRN.O,엑세러린,7.0,119918.07,25.56,6.83,4.8,5,60,14,29,64,1.0,10.0,-36.46,95.68
132,EMBC.O,엠백타,15.57,111608.24,33.49,15.84,13.0,5,120,14,34,54,1.0,10.0,-12.92,56.12
139,SHMD.O,슈미드 그룹,4.66,35821.83,8.47,4.55,4.24,5,60,14,29,54,1.0,10.0,-17.21,39.38
158,MGRM.O,모노그램 테크놀로지스,2.55,31981.71,30.55,2.49,2.35,5,120,14,34,54,1.0,10.0,-41.91,127.61
134,GNTA.O,제넨타 사이언스 ADR,4.19,15283.82,29.1,4.37,3.41,5,60,14,34,54,1.0,10.0,-6.13,78.44
116,IRBT.O,아이로봇,12.64,12012.4,28.58,12.02,9.88,5,120,14,34,54,1.0,10.0,12.18,53.7
119,FWRD.O,포워드 에어,26.0,10936.01,26.39,25.83,19.56,5,60,14,34,54,1.0,10.0,5.61,34.52
140,DCGO.O,독고,3.74,4299.36,33.13,3.42,3.41,5,120,14,49,54,1.0,10.0,-11.92,67.85
95,LEGN.O,레전드 바이오테크 ADR,56.61,3192.82,43.6,58.85,46.55,5,60,14,44,54,1.0,10.0,27.24,52.89
6,RGC.O,리젠셀 바이오사이언스 홀딩스,12.29,2610.28,31.12,10.65,4.96,5,60,14,34,54,1.0,10.0,520.81,277.0
141,MOND.O,몬디 홀딩스,2.8,849.34,30.53,2.78,2.3,5,120,14,34,54,1.0,10.0,-16.73,88.69
145,BROG.O,브루지 에너지,0.9646,827.58,25.28,0.96,0.96,5,60,14,29,59,1.0,10.0,-18.96,58.16
119,RGP.O,리소스 커넥션,11.71,675.92,33.07,11.45,10.96,5,60,14,34,54,1.0,10.0,10.12,36.02
92,ZAPP.O,잽 일렉트릭 비이클스 그룹,10.11,520.07,8.3,9.96,4.49,5,120,14,29,59,1.0,10.0,35.21,210.76
90,NTLA.O,인텔리아 테라퓨틱스,26.5,486.05,38.44,26.06,25.4,5,120,14,39,54,1.0,10.0,34.94,75.17
132,BCOV.O,브라이트코브,2.44,241.76,33.78,2.49,2.08,5,120,14,34,54,1.0,10.0,-0.41,51.98
116,SSRM.O,SSR 마이닝,5.49,224.97,29.34,5.41,5.13,5,120,14,34,54,1.0,10.0,7.63,54.09
87,ACRS.O,애클래리스 테라퓨틱스,1.39,197.01,31.11,1.37,1.21,5,120,14,39,54,1.0,10.0,35.96,110.08
90,NVCR.O,노보큐어,19.02,146.26,36.66,18.82,16.87,5,120,14,39,54,1.0,10.0,29.51,72.01
102,SILO.O,사일로 파마,2.32,144.54,22.44,2.26,1.68,5,120,14,34,59,1.0,10.0,27.51,129.54
28,XPEL.O,엑스펠,39.63,135.05,37.12,37.63,36.18,5,60,14,39,54,1.0,10.0,271.99,145.72
109,LPSN.O,라이브퍼슨,1.47,129.44,28.21,1.35,1.03,5,120,14,29,54,1.0,10.0,11.49,64.15
