Cluster,Symbol,Name,Current_Price,Expected_Annual_Return,Current_RSI,Current_MA_Short,Current_MA_Long,MA_Short_Window,MA_Long_Window,RSI_Window,RSI_Buy_Threshold,RSI_Sell_Threshold,Stop_Loss_Percent,Take_Profit_Percent,Return,Std Dev
107,KBWD.O,Invesco KBW High Dividend Yield Financial ETF,16.03,-3.96,45.86,15.92,15.22,5,120,14,49,54,1.0,10.0,-0.59,21.31
100,UST,ProShares Ultra 7-10 Year Treasury,43.3448,-4.5,38.36,42.98,42.31,5,60,14,49,54,1.0,10.0,1.4,13.13
103,UFO.O,Procure Space ETF,18.03,-4.54,39.93,17.36,16.34,5,120,14,44,54,1.0,10.0,-2.3,27.97
95,BLDG.K,Cambria Global Real Estate ETF,25.4762,-4.59,43.67,25.35,24.24,5,60,14,44,54,1.0,10.0,1.73,17.02
103,KBA,KraneShares Bosera MSCI China A 50 Connect Idx ETF,21.59,-5.21,38.03,21.76,21.67,5,120,14,44,54,1.0,10.0,1.14,29.05
107,UAE.O,iShares MSCI UAE ETF,14.67,-5.81,42.51,14.46,14.33,5,120,14,49,54,1.0,10.0,-2.9,21.85
120,TAIL.K,Cambria Tail Risk ETF,11.84,-6.92,16.43,11.77,11.72,5,60,14,34,54,1.0,10.0,-8.72,14.46
69,ITEQ.K,Amplify Bluestar Israel Technology ETF,47.0698,-7.32,48.24,46.96,45.59,5,60,14,49,54,1.0,10.0,10.15,22.76
75,SDIV.K,Global X SuperDividend Etf,22.47,-8.69,39.68,22.46,22.37,5,60,14,44,54,1.0,10.0,7.83,56.68
112,IVOL.K,Quadratic Interest Rate Vltly and Infltn Hdg ETF,18.99,-11.92,23.89,18.9,18.88,5,120,14,29,54,1.0,10.0,-4.35,12.74
80,SPXE.K,ProShares S&P 500 Ex-Energy ETF,58.3735,-13.87,34.99,58.7,57.75,5,60,14,39,54,1.0,10.0,8.36,24.21
44,CNRG.K,SPDR S&P Kensho Clean Power ETF,64.1493,-19.96,41.84,63.47,63.17,5,120,14,44,54,1.0,10.0,21.72,35.57
80,SPXV.K,ProShares S&P 500 Ex-Health Care ETF,57.9178,-20.56,35.62,58.29,57.46,5,60,14,39,54,1.0,10.0,8.39,24.61
80,SPXN.K,ProShares S&P 500 Ex-Financials ETF,58.68,-24.63,35.35,59.06,58.38,5,60,14,39,54,1.0,10.0,8.51,24.35
64,PNQI.O,Invesco Nasdaq Internet ETF,39.6109,-48.67,30.7,40.02,39.8,5,120,14,34,54,1.0,10.0,12.27,32.34
