ticker,name,cluster,ma_short_window,ma_long_window,rsi_window,rsi_buy_threshold,rsi_sell_threshold,stop_loss_percent,take_profit_percent,Best Annual Returns
273640,와이엠텍,58,5,120,14,44.0,54.0,1.0,10.0,24.31688419898491
054090,삼진엘앤디,42,5,60,14,34.0,54.0,1.0,10.0,1.1414676039442724
041960,코미팜,49,5,60,14,34.0,54.0,1.0,10.0,0.3392836392643963
438580,엔에이치스팩25호,53,5,60,14,49.0,54.0,1.0,10.0,0.1640754723211424
415580,상상인제3호스팩,53,5,60,14,49.0,54.0,1.0,10.0,0.03257579178373393
054670,대한뉴팜,37,5,120,14,39.0,54.0,1.0,10.0,0.0
121440,골프존뉴딘홀딩스,54,5,120,14,39.0,69.0,1.0,10.0,-0.03515991057254153
221980,케이디켐,48,5,120,14,49.0,59.0,1.0,10.0,-0.041356072572383384
018120,진로발효,48,5,120,14,49.0,59.0,1.0,10.0,-0.05247517184572492
004650,창해에탄올,54,5,120,14,39.0,69.0,1.0,10.0,-0.07230813722139051
900100,애머릿지,41,5,60,14,39.0,59.0,1.0,10.0,-0.09607192389762742
018680,서울제약,37,5,120,14,39.0,54.0,1.0,10.0,-0.11496439287415217
290650,엘앤씨바이오,26,5,60,14,49.0,54.0,1.0,10.0,-0.11953777658483011
196450,코아시아씨엠,59,5,120,14,39.0,54.0,1.0,10.0,-0.17485551813693545
078160,메디포스트,42,5,60,14,34.0,54.0,1.0,10.0,-0.1955835387520496
348350,위드텍,58,5,120,14,44.0,54.0,1.0,10.0,-0.24481207602442034
03481K,해성산업1우,59,5,120,14,39.0,54.0,1.0,10.0,-0.2577340524972651
278280,천보,32,5,60,14,44.0,54.0,1.0,10.0,-0.27831786335309217
303360,프로티아,59,5,120,14,39.0,54.0,1.0,10.0,-0.284956757680606
054180,메디콕스,50,5,120,14,39.0,54.0,1.0,10.0,-0.2946904412391562
138360,협진,51,5,60,14,34.0,54.0,1.0,10.0,-0.37859463022976525
304840,피플바이오,50,5,120,14,39.0,54.0,1.0,10.0,-0.41195749416830874
244460,올리패스,69,5,60,14,34.0,54.0,1.0,10.0,-0.7665066498886592
