ticker,name,cluster,ma_short_window,ma_long_window,rsi_window,rsi_buy_threshold,rsi_sell_threshold,stop_loss_percent,take_profit_percent,Best Annual Returns
425290,삼성스팩6호,63,5,120,14,39.0,54.0,1.0,10.0,1.1477302690635165
060260,뉴보텍,12,5,60,14,34.0,54.0,1.0,10.0,0.9233522887130043
451700,엔에이치스팩29호,51,5,60,14,49.0,54.0,1.0,10.0,0.0
078020,LS증권,49,5,120,14,49.0,54.0,1.0,10.0,0.28884561060686287
143160,아이디스,36,5,60,14,44.0,54.0,1.0,10.0,0.2567078403212064
200130,콜마비앤에이치,36,5,60,14,44.0,54.0,1.0,10.0,0.19021049035684734
032190,다우데이타,36,5,60,14,44.0,54.0,1.0,10.0,0.17660150813350395
049470,SGA,54,5,120,14,39.0,54.0,1.0,10.0,0.1106615811505276
415580,상상인제3호스팩,51,5,60,14,49.0,54.0,1.0,10.0,0.025081023725868068
096530,씨젠,25,5,60,14,49.0,54.0,1.0,10.0,0.005432607626381536
143240,사람인,36,5,60,14,44.0,54.0,1.0,10.0,-0.06482734962315129
018120,진로발효,49,5,120,14,49.0,54.0,1.0,10.0,-0.0739275675332195
221980,케이디켐,49,5,120,14,49.0,54.0,1.0,10.0,-0.07489795458308002
097780,에코볼트,42,5,120,14,34.0,54.0,1.0,10.0,-0.07886311869988538
065420,에스아이리소스,39,5,60,14,34.0,54.0,1.0,10.0,-0.16087575976041213
053950,경남제약,50,5,60,14,34.0,54.0,1.0,10.0,-0.1984507404927297
348150,고바이오랩,63,5,120,14,39.0,54.0,1.0,10.0,-0.20889549878419833
263050,유틸렉스,63,5,120,14,39.0,54.0,1.0,10.0,-0.2139859755648863
291650,압타머사이언스,63,5,120,14,39.0,54.0,1.0,10.0,-0.2931327150400893
225430,케이엠제약,54,5,120,14,39.0,54.0,1.0,10.0,-0.38051678648933995
095700,제넥신,40,5,60,14,34.0,54.0,1.0,10.0,-0.4399766370778113
247660,나노씨엠에스,37,5,120,14,49.0,59.0,1.0,10.0,-0.4713757149425881
069140,누리플랜,42,5,120,14,34.0,54.0,1.0,10.0,-0.9839094375742276
