,Return,Std Dev,Symbol(Name)
459580,3.81,0.15,459580 (KODEX CD금리액티브(합성))
357870,2.24,0.23,357870 (TIGER CD금리투자KIS(합성))
069500,7.39,17.03,069500 (KODEX 200)
423160,3.32,0.13,423160 (KODEX KOFR금리액티브(합성))
360750,20.96,14.67,360750 (TIGER 미국S&P500)
449170,3.65,0.15,449170 (TIGER KOFR금리액티브(합성))
133690,22.57,18.23,133690 (TIGER 미국나스닥100)
381180,31.52,28.0,381180 (TIGER 미국필라델피아반도체나스닥)
273130,1.74,3.05,273130 (KODEX 종합채권(AA-이상)액티브)
381170,31.36,23.25,381170 (TIGER 미국테크TOP10 INDXX)
278530,6.84,18.49,278530 (KODEX 200TR)
465680,4.34,0.59,465680 (KODEX 24-12 은행채(AA+이상)액티브)
122630,11.9,33.86,122630 (KODEX 레버리지)
102110,7.64,17.56,102110 (TIGER 200)
371460,-5.53,33.17,371460 (TIGER 차이나전기차SOLACTIVE)
470260,4.94,0.35,470260 (TIGER 24-12 금융채(AA-이상))
455890,4.41,0.24,455890 (KBSTAR 머니마켓액티브)
102780,7.95,18.91,102780 (KODEX 삼성그룹)
252670,-14.74,35.63,252670 (KODEX 200선물인버스2X)
214980,1.81,0.18,214980 (KODEX 단기채권PLUS)
379800,19.83,14.37,379800 (KODEX 미국S&P500TR)
453850,-9.36,15.88,453850 (ACE 미국30년국채액티브(H))
385540,1.38,4.38,385540 (KBSTAR 종합채권(A-이상)액티브)
310970,11.82,19.36,310970 (TIGER MSCI Korea TR)
233740,16.47,52.99,233740 (KODEX 코스닥150레버리지)
292150,9.99,21.38,292150 (TIGER TOP10)
315930,17.92,21.67,315930 (KODEX Top5PlusTR)
148020,7.7,16.38,148020 (KBSTAR 200)
305720,19.68,35.22,305720 (KODEX 2차전지산업)
305540,23.41,36.3,305540 (TIGER 2차전지테마)
360200,21.15,14.61,360200 (ACE 미국S&P500)
475630,3.84,0.14,475630 (TIGER CD1년금리액티브(합성))
379810,23.32,19.67,379810 (KODEX 미국나스닥100TR)
458730,19.41,10.71,458730 (TIGER 미국배당다우존스)
481050,3.95,0.15,481050 (KODEX 1년은행양도성예금증서+액티브(합성))
367380,26.86,19.85,367380 (ACE 미국나스닥100)
396500,19.68,26.01,396500 (TIGER Fn반도체TOP10)
229200,7.86,26.98,229200 (KODEX 코스닥150)
453540,4.65,1.46,453540 (TIGER 25-10 회사채(A+이상)액티브)
436140,4.77,5.87,436140 (SOL 종합채권(AA-이상)액티브)
356540,0.64,4.05,356540 (ACE 종합채권(AA-이상)KIS액티브)
139260,11.81,21.94,139260 (TIGER 200 IT)
476810,5.99,0.85,476810 (KODEX 25-11 은행채(AA-이상)PLUS액티브)
157450,2.45,10.94,157450 (TIGER 단기통안채)
