ticker,name,cluster,ma_short_window,ma_long_window,rsi_window,rsi_buy_threshold,rsi_sell_threshold,stop_loss_percent,take_profit_percent,Best Annual Returns
071950,코아스,33,5,120,14,34.0,54.0,1.0,10.0,8715.145962506836
570058,한투 인버스 은 선물 ETN,51,5,60,14,44.0,54.0,1.0,10.0,6427.072721590936
570092,한투 인버스 2X 유로스탁스50 ETN(H) B,86,5,120,14,34.0,54.0,1.0,10.0,105.53417918819444
000300,대유플러스,77,5,120,14,34.0,59.0,1.0,10.0,3.700844162659836
530096,삼성 인버스 구리 선물 ETN(H),68,5,120,14,44.0,59.0,1.0,10.0,3.0818814515161046
610027,메리츠 인버스 구리 선물 ETN(H),68,5,120,14,44.0,59.0,1.0,10.0,2.11255135994815
580019,KB 인버스 2X 항셍테크 선물 ETN,14,5,60,14,49.0,54.0,1.0,10.0,0.7149349707781287
448730,삼성FN리츠,66,5,60,14,49.0,54.0,1.0,10.0,0.28864666768845315
007110,일신석재,31,5,120,14,39.0,59.0,1.0,10.0,0.21311841782116758
169950,KODEX 차이나A50,54,5,120,14,49.0,64.0,1.0,10.0,0.19570363801994484
011785,금호석유우,30,5,120,14,49.0,59.0,1.0,10.0,0.19832635837372936
174360,RISE 중국본토대형주CSI100,54,5,120,14,49.0,64.0,1.0,10.0,0.0680257431564053
024090,디씨엠,51,5,60,14,44.0,54.0,1.0,10.0,0.11695459309236411
013360,일성건설,31,5,120,14,39.0,59.0,1.0,10.0,0.11171682937715932
181480,ACE 미국다우존스리츠(합성 H),54,5,120,14,49.0,64.0,1.0,10.0,0.10176462386649021
016580,환인제약,51,5,60,14,44.0,54.0,1.0,10.0,0.030010870742703588
396510,TIGER 차이나클린에너지SOLACTIVE,86,5,120,14,34.0,54.0,1.0,10.0,0.016057781805208116
098560,TIGER 방송통신,69,5,60,14,44.0,54.0,1.0,10.0,0.015748912824289807
107590,미원홀딩스,30,5,120,14,49.0,59.0,1.0,10.0,0.00128157043536814
088260,이리츠코크렙,69,5,60,14,44.0,54.0,1.0,10.0,-0.011169224683466927
292560,TIGER 일본엔선물,74,5,120,14,29.0,54.0,1.0,10.0,-0.014877142646730901
357120,코람코라이프인프라리츠,69,5,60,14,44.0,54.0,1.0,10.0,-0.017433993409780357
023450,동남합성,35,5,120,14,39.0,59.0,1.0,10.0,-0.08071969362084319
003520,영진약품,38,5,120,14,39.0,54.0,1.0,10.0,-0.08687298423587941
391600,ACE 미국친환경그린테마INDXX,68,5,120,14,44.0,59.0,1.0,10.0,-0.14603480224716403
530092,삼성 인버스 코스피 200 선물 ETN,69,5,60,14,44.0,54.0,1.0,10.0,-0.18309809896685236
520038,미래에셋 인버스 코스피200 선물 ETN,69,5,60,14,44.0,54.0,1.0,10.0,-0.18363970119105133
500061,신한 인버스 코스피 200 선물 ETN,69,5,60,14,44.0,54.0,1.0,10.0,-0.18363970119105133
580029,KB 인버스 KOSPI 200 선물 ETN,69,5,60,14,44.0,54.0,1.0,10.0,-0.18409685717011937
