Cluster,Symbol,Name,MA_Short_Window,MA_Long_Window,RSI_Window,RSI_Buy_Threshold,RSI_Sell_Threshold,Stop_Loss_Percent,Take_Profit_Percent,Average_Return,Symbol_sim_return,Return,Std Dev
3,DIS,월트 디즈니,5,60,14,39,54,1.0,10.0,32.64,15.68,10.88,26.08
3,INTC.O,인텔,5,60,14,39,54,1.0,10.0,32.64,44.13,8.11,30.6
3,WMT,월마트,5,60,14,39,54,1.0,10.0,32.64,0.41,7.56,26.1
3,GS,골드만삭스,5,60,14,39,54,1.0,10.0,32.64,19.36,13.92,28.09
3,CVX,셰브론,5,60,14,39,54,1.0,10.0,32.64,17.4,9.68,27.04
3,CSCO.O,시스코 시스템즈,5,60,14,39,54,1.0,10.0,32.64,64.91,9.05,25.93
3,NKE,나이키,5,60,14,39,54,1.0,10.0,32.64,-19.28,14.95,27.88
3,DOW,다우,5,60,14,39,54,1.0,10.0,32.64,130.95,8.13,36.45
3,BA,보잉,5,60,14,39,54,1.0,10.0,32.64,20.22,14.95,35.82
3,WMT,월마트,5,60,14,39,59,1.0,10.0,27.3,2.78,7.56,26.1
3,INTC.O,인텔,5,60,14,39,59,1.0,10.0,27.3,48.48,8.11,30.6
3,DOW,다우,5,60,14,39,59,1.0,10.0,27.3,121.94,8.13,36.45
3,NKE,나이키,5,60,14,39,59,1.0,10.0,27.3,-19.28,14.95,27.88
3,CSCO.O,시스코 시스템즈,5,60,14,39,59,1.0,10.0,27.3,31.9,9.05,25.93
3,CVX,셰브론,5,60,14,39,59,1.0,10.0,27.3,19.12,9.68,27.04
3,DIS,월트 디즈니,5,60,14,39,59,1.0,10.0,27.3,2.75,10.88,26.08
3,GS,골드만삭스,5,60,14,39,59,1.0,10.0,27.3,17.87,13.92,28.09
3,BA,보잉,5,60,14,39,59,1.0,10.0,27.3,20.15,14.95,35.82
3,BA,보잉,5,120,14,34,54,1.0,10.0,20.76,0.0,14.95,35.82
3,INTC.O,인텔,5,120,14,34,54,1.0,10.0,20.76,60.74,8.11,30.6
3,GS,골드만삭스,5,120,14,34,54,1.0,10.0,20.76,34.65,13.92,28.09
3,DOW,다우,5,120,14,34,54,1.0,10.0,20.76,0.0,8.13,36.45
3,NKE,나이키,5,120,14,34,54,1.0,10.0,20.76,0.0,14.95,27.88
3,CSCO.O,시스코 시스템즈,5,120,14,34,54,1.0,10.0,20.76,60.5,9.05,25.93
3,CVX,셰브론,5,120,14,34,54,1.0,10.0,20.76,30.14,9.68,27.04
3,DIS,월트 디즈니,5,120,14,34,54,1.0,10.0,20.76,0.0,10.88,26.08
3,WMT,월마트,5,120,14,34,54,1.0,10.0,20.76,0.82,7.56,26.1
3,INTC.O,인텔,5,60,14,39,64,1.0,10.0,20.64,1.76,8.11,30.6
3,DOW,다우,5,60,14,39,64,1.0,10.0,20.64,108.48,8.13,36.45
