ticker,name,cluster,ma_short_window,ma_long_window,rsi_window,rsi_buy_threshold,rsi_sell_threshold,stop_loss_percent,take_profit_percent,Best Annual Returns
570092,한투 인버스 2X 유로스탁스50 ETN(H) B,13,5,120,14,34.0,64.0,1.0,10.0,6.048396533433949
570091,한투 인버스 유로스탁스50 ETN(H) C,11,5,120,14,44.0,64.0,1.0,10.0,1.1410818072302633
500007,신한 인버스 은 선물 ETN(H),11,5,120,14,44.0,64.0,1.0,10.0,0.013088923519929407
610037,메리츠 미국채30년 ETN(H),11,5,120,14,44.0,64.0,1.0,10.0,0.010202088612233373
610023,메리츠 레버리지 미국채10년 ETN(H),11,5,120,14,44.0,64.0,1.0,10.0,-0.06849731804101822
610015,메리츠 인버스 은 선물 ETN(H),11,5,120,14,44.0,64.0,1.0,10.0,-0.10982663571197715
500010,신한 인버스 다우존스지수 선물 ETN(H),11,5,120,14,44.0,64.0,1.0,10.0,-0.11295528105031849
530090,삼성 인버스 은 선물 ETN(H),11,5,120,14,44.0,64.0,1.0,10.0,-0.11643363353079139
610004,메리츠 미국레버리지 인플레이션국채ETN(H),11,5,120,14,44.0,64.0,1.0,10.0,-0.13011166561826726
570074,한투 S&P 유럽탄소배출권 선물 ETN(H),7,5,120,14,44.0,64.0,1.0,10.0,-0.1500604113391244
570023,한투 인버스 2X S&P500 선물 ETN(H),13,5,120,14,34.0,64.0,1.0,10.0,-0.15140169147269977
610030,메리츠 S&P 유럽탄소배출권 선물 ETN(H),7,5,120,14,44.0,64.0,1.0,10.0,-0.15408547441649656
570064,한투 인버스 베트남 VN30 선물 ETN(H),11,5,120,14,44.0,64.0,1.0,10.0,-0.26378560573322485
500061,신한 인버스 코스피 200 선물 ETN,11,5,120,14,44.0,64.0,1.0,10.0,-0.9944538877605252
530092,삼성 인버스 코스피 200 선물 ETN,11,5,120,14,44.0,64.0,1.0,10.0,-0.9961201106260653
520038,미래에셋 인버스 코스피200 선물 ETN,11,5,120,14,44.0,64.0,1.0,10.0,-0.9961866500116234
550081,N2 S&P500 VIX S/T 선물 ETN D,15,5,120,14,34.0,64.0,1.0,10.0,-0.9997525365897854
510025,대신 S&P500 VIX S/T 선물 ETN,15,5,120,14,34.0,64.0,1.0,10.0,-0.9997853820478927
570088,한투 S&P500 VIX S/T 선물 ETN(H),15,5,120,14,34.0,64.0,1.0,10.0,-0.9998352789872794
530109,삼성 S&P500 VIX S/T 선물 ETN,15,5,120,14,34.0,64.0,1.0,10.0,-0.9998433250229151
500076,신한 S&P500 VIX S/T 선물 ETN D,15,5,120,14,34.0,64.0,1.0,10.0,-0.9998673170347777
