Cluster,Symbol,Name,Return,Std Dev
0,570102,한투 레버리지 나스닥100 ETN B,367.19,23.53
0,580059,KB 미국채 10년 ETN,403.07,9.79
1,520072,미래에셋 미국 AI TOP3 ETN,317.87,29.19
2,530102,삼성 인버스 2X 천연가스 선물 ETN C,262.24,125.13
2,570084,한투 블룸버그 인버스 2X 천연가스선물 ETN,290.22,120.83
2,580046,KB 블룸버그 인버스2X 천연가스선물 ETN(H),290.17,118.8
2,510029,대신 S&P 인버스 2X 천연가스 선물 ETN,290.4,120.24
2,610054,메리츠 블룸버그 -2X 천연가스 선물 ETN(H),319.06,121.53
2,700020,하나 블룸버그 -2X 천연가스 선물 ETN(H),313.77,120.68
3,610044,메리츠 인버스 천연가스 선물 ETN(H),135.63,61.02
3,530115,삼성 레버리지 나스닥 100 ETN,152.04,28.41
3,520053,미래에셋 인버스 천연가스 선물 ETN(H),134.19,60.28
3,530120,삼성 나스닥 100 ETN,154.05,12.17
3,700023,하나 Solactive 2X US Tech Top 10 ETN(H),214.13,43.33
3,550088,N2 월간 레버리지 선진국 1등주 ETN,169.7,28.37
4,530122,삼성 인버스 2X 항셍테크 ETN(H) B,97.56,44.08
4,610078,메리츠 3X 레버리지 미국채30년 ETN,94.84,37.6
4,570100,한투 일본종합상사TOP5 ETN,82.99,22.82
4,520063,미래에셋 -0.5X S&P500 VIX S/T선물 ETN(H),74.56,23.18
4,580056,KB 일본 로보틱스 TOP 10 ETN,70.93,19.34
4,500077,신한 인버스0.5X S&P500 VIX S/T선물 ETN,81.01,22.21
4,530110,삼성 인버스 0.5X S&P500 VIX S/T선물 ETN,80.92,21.98
4,570089,한투 인버스 0.5X S&P500 VIX S/T 선물 ETN,80.3,21.32
4,530113,삼성 레버리지 S&P500 선물 ETN,63.37,19.76
4,700022,하나 Solactive US Tech Top 10 ETN(H),80.74,21.15
4,760005,키움 INDXX 미국테크탑10 ETN,91.81,20.32
4,700024,하나 -0.5X S&P500 VIX S/T 선물 ETN(H),72.93,21.71
4,550089,N2 월간 레버리지 코스피 200 선물 ETN,111.62,29.75
4,550087,N2 선진국 1등주 ETN,73.47,13.09
4,510039,대신 3X 레버리지 국채30년 ETN,68.1,32.81
5,580019,KB 인버스 2X 항셍테크 선물 ETN,59.26,83.7
5,510026,대신 레버리지 코스닥 150 선물 ETN,76.53,59.82
5,530106,삼성 레버리지 코스닥150 선물 ETN,72.81,57.38
5,520056,미래에셋 레버리지 코스닥150 선물 ETN,74.34,58.33
5,580034,KB 레버리지 FANG 플러스 ETN(H),91.61,59.33
5,570081,한투 레버리지 코스닥150선물 ETN,75.37,58.83
5,580052,KB 인버스 2X 밀 선물 ETN,73.5,66.83
5,500071,신한 레버리지 코스닥 150 선물 ETN,72.24,55.79
5,580043,KB 레버리지 KOSDAQ 150 선물 ETN,76.42,57.64
5,700017,하나 레버리지 코스닥150 선물 ETN,74.42,57.3
6,530104,삼성 레버리지 코스피200 선물 ETN,50.96,32.98
6,520054,미래에셋 레버리지 코스피200 선물 ETN,51.19,33.13
6,530119,삼성 레버리지 항셍테크 ETN(H) B,49.5,56.9
6,580015,KB 레버리지 나스닥 100 ETN,40.85,42.29
6,570043,한투 레버리지 나스닥 100 ETN,53.69,45.71
6,580039,KB 레버리지 KOSPI 200 선물 ETN,50.54,33.76
6,500069,신한 레버리지 코스피 200 선물 ETN,50.28,32.94
6,580054,KB 인버스 2X 콩 선물 ETN,64.03,37.34
