,Return,Std Dev,Symbol(Name)
530036,-25.01,92.37,530036 (삼성 인버스 2X WTI원유 선물 ETN)
500027,-28.05,90.23,500027 (신한 인버스 2X WTI원유 선물 ETN(H))
530107,-42.3,57.8,530107 (삼성 인버스 2X 코스닥150 선물 ETN)
550074,-78.29,119.09,550074 (N2 블룸버그 2X 천연가스 선물 ETN(H))
530111,-40.59,106.07,530111 (삼성 레버리지 천연가스 선물 ETN C)
520057,-42.22,58.02,520057 (미래에셋 인버스 2X 코스닥150 선물 ETN)
570044,-31.42,53.78,570044 (한투 인버스 2X 나스닥 100 ETN)
550043,-29.48,90.96,550043 (N2 인버스 레버리지 WTI원유 선물 ETN(H))
570082,-41.86,58.35,570082 (한투 인버스 2X 코스닥150선물 ETN)
530031,7.68,80.59,530031 (삼성 레버리지 WTI원유 선물 ETN)
500019,7.8,78.88,500019 (신한 레버리지 WTI원유 선물 ETN(H))
520076,-84.91,86.42,520076 (미래에셋 1.5X 천연가스 선물 ETN)
530118,10.28,20.03,530118 (삼성 코스닥 150 TR ETN)
530105,-29.91,32.81,530105 (삼성 인버스 2X 코스피200 선물 ETN)
530088,-17.54,77.54,530088 (삼성 레버리지 KRX 2차전지 K-뉴딜 ETN)
570093,-42.48,106.8,570093 (한투 레버리지 천연가스 선물 ETN B)
530062,-26.92,61.74,530062 (삼성 인버스 2X 은 선물 ETN(H))
580044,-42.55,57.52,580044 (KB 인버스 2X KOSDAQ 150 선물 ETN)
500082,-49.33,105.8,500082 (신한 블룸버그 2X 천연가스 선물 ETN)
580055,-50.46,104.48,580055 (KB 블룸버그 레버리지 천연가스 선물 ETN)
530104,50.96,32.98,530104 (삼성 레버리지 코스피200 선물 ETN)
580020,-6.99,64.42,580020 (KB 천연가스 선물 ETN(H))
580014,-16.29,51.93,580014 (KB 인버스 2X 나스닥 100 ETN)
500030,-16.97,58.34,500030 (신한 인버스 2X 은 선물 ETN(H))
530109,-61.5,54.92,530109 (삼성 S&P500 VIX S/T 선물 ETN)
