ticker,name,cluster,ma_short_window,ma_long_window,rsi_window,rsi_buy_threshold,rsi_sell_threshold,stop_loss_percent,take_profit_percent,Best Annual Returns
000300,대유플러스,77,5,120,14,34.0,54.0,1.0,10.0,3.475949894739207
373530,PLUS 신흥국MSCI인버스(합성 H),59,5,60,14,49.0,54.0,1.0,10.0,1.8797420123367008
570091,한투 인버스 유로스탁스50 ETN(H) C,76,5,120,14,39.0,54.0,1.0,10.0,1.6681454356898455
458250,TIGER 미국30년국채스트립액티브(합성 H),80,5,120,14,49.0,54.0,1.0,10.0,1.5314118834978303
580019,KB 인버스 2X 항셍테크 선물 ETN,13,5,60,14,49.0,54.0,1.0,10.0,0.7365005594043987
034830,한국토지신탁,55,5,60,14,34.0,54.0,1.0,10.0,0.13819533016087826
275750,RISE 코스닥150선물인버스,80,5,120,14,49.0,54.0,1.0,10.0,0.1090760067210248
251340,KODEX 코스닥150선물인버스,80,5,120,14,49.0,54.0,1.0,10.0,0.10743861783151787
250780,TIGER 코스닥150선물인버스,80,5,120,14,49.0,54.0,1.0,10.0,0.10474653586893679
301410,PLUS 코스닥150선물인버스,80,5,120,14,49.0,54.0,1.0,10.0,0.04040963315956736
402460,HANARO Fn K-메타버스MZ,80,5,120,14,49.0,54.0,1.0,10.0,0.007610500824737132
414270,ACE G2전기차&자율주행액티브,80,5,120,14,49.0,54.0,1.0,10.0,0.1434102025577737
026960,동서,53,5,120,14,44.0,59.0,1.0,10.0,-0.022070219976240035
580029,KB 인버스 KOSPI 200 선물 ETN,59,5,60,14,49.0,54.0,1.0,10.0,-0.03787635112882637
520038,미래에셋 인버스 코스피200 선물 ETN,70,5,60,14,44.0,54.0,1.0,10.0,-0.09738895814004878
530092,삼성 인버스 코스피 200 선물 ETN,70,5,60,14,44.0,54.0,1.0,10.0,-0.10388700378796822
500061,신한 인버스 코스피 200 선물 ETN,70,5,60,14,44.0,54.0,1.0,10.0,-0.11220018833818868
399580,RISE 글로벌클린에너지,80,5,120,14,49.0,54.0,1.0,10.0,-0.23549970622322647
