ticker,name,cluster,ma_short_window,ma_long_window,rsi_window,rsi_buy_threshold,rsi_sell_threshold,stop_loss_percent,take_profit_percent,Best Annual Returns
099430,바이오플러스,52,5,60,14,44.0,54.0,1.0,10.0,312.72184153890146
294140,레몬,50,5,120,14,49.0,54.0,1.0,10.0,0.07020693120320787
439250,삼성스팩7호,65,5,60,14,49.0,54.0,1.0,10.0,0.05757084083123698
415580,상상인제3호스팩,54,5,60,14,49.0,54.0,1.0,10.0,0.033842715887475006
091340,S&K폴리텍,52,5,60,14,44.0,54.0,1.0,10.0,0.014625445550192184
036000,예림당,52,5,60,14,44.0,54.0,1.0,10.0,-0.008547456225486694
121440,골프존뉴딘홀딩스,57,5,120,14,39.0,69.0,1.0,10.0,-0.03635969593817667
290650,엘앤씨바이오,27,5,60,14,49.0,54.0,1.0,10.0,-0.0495167232428142
143240,사람인,39,5,120,14,39.0,54.0,1.0,10.0,-0.06316604041319618
067170,오텍,39,5,120,14,39.0,54.0,1.0,10.0,-0.12626555519821347
348350,위드텍,58,5,120,14,39.0,54.0,1.0,10.0,-0.2254279018648636
303360,프로티아,59,5,120,14,39.0,54.0,1.0,10.0,-0.27577074198774976
900260,로스웰,66,5,120,14,39.0,64.0,1.0,10.0,-0.3157445389111764
304840,피플바이오,50,5,120,14,49.0,54.0,1.0,10.0,-0.41092349280325147
110790,크리스에프앤씨,62,5,120,14,34.0,79.0,1.0,10.0,-0.6161297198239948
